step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,4.475,0.505,0.475,0.6827586206896552,0.5,0.0,5.295,0.46,0.0,0.014150000000000001,0.6442049363362563,0.225,0.24,0.235,0.3
1,baseline,5.46,0.4,0.54,0.5970149253731343,0.41,0.0,5.328000000000002,0.81,0.0,0.01395,0.6284902544988268,0.2,0.27,0.27,0.26
2,baseline,5.925,0.36,0.475,0.5638766519823789,0.4,0.0,5.4474,0.99,14.0,0.013550000000000001,0.5958187643906492,0.245,0.24,0.285,0.23
3,baseline,6.06,0.33999999999999997,0.54,0.6,0.38,0.0,5.569920000000001,0.88,23.0,0.015100000000000002,0.714142842854285,0.28,0.18,0.265,0.275
4,baseline,5.435,0.405,0.515,0.5613207547169812,0.4,0.0,5.542936000000001,0.93,28.0,0.01545,0.73824115301167,0.255,0.24,0.265,0.24
5,baseline,5.23,0.42500000000000004,0.52,0.5227272727272727,0.38,0.0,5.480348800000002,1.05,24.0,0.01465,0.6819090848492928,0.285,0.245,0.285,0.185
6,baseline,5.755,0.375,0.495,0.5040322580645161,0.31,0.0,5.535279040000001,1.23,27.0,0.014549999999999999,0.6745368781616021,0.275,0.225,0.295,0.205
7,baseline,6.57,0.29000000000000004,0.53,0.5795918367346938,0.33,0.0,5.742223232,1.03,30.0,0.01455,0.6745368781616021,0.22,0.24,0.305,0.235
8,baseline,5.65,0.385,0.5,0.6275510204081632,0.42,0.0,5.723778585600001,0.73,29.0,0.0138,0.6164414002968976,0.23,0.255,0.32,0.195
9,baseline,5.51,0.395,0.54,0.6205128205128205,0.4,0.0,5.681022868480002,0.74,20.0,0.01515,0.7176350047203662,0.275,0.24,0.235,0.25
10,baseline,5.065,0.43999999999999995,0.535,0.5957446808510638,0.43,0.0,5.557818294784002,0.76,16.0,0.01555,0.744983221287567,0.28,0.25,0.225,0.245
11,baseline,5.465,0.395,0.585,0.6302083333333334,0.41,0.0,5.539254635827201,0.71,18.0,0.013949999999999997,0.6284902544988268,0.23,0.24,0.28,0.25
