step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,5.015,0.44999999999999996,0.485,0.7142857142857143,0.49,0.308,5.4030000000000005,0.44,0.0,0.013349999999999999,0.5787918451395113,0.28,0.25,0.245,0.225
1,supply_adjusted,5.575,0.385,0.575,0.6833333333333333,0.39,0.5088888888888888,5.4374,0.57,0.0,0.0146,0.6782329983125268,0.25,0.285,0.21,0.255
2,supply_adjusted,5.835,0.36,0.565,0.6564102564102564,0.43,0.5211111111111111,5.51692,0.67,5.0,0.0148,0.6928203230275509,0.26,0.21,0.27,0.26
3,supply_adjusted,6.07,0.32499999999999996,0.68,0.5818965517241379,0.29,0.4577272727272726,5.627536,0.97,10.0,0.0164,0.8,0.2,0.295,0.225,0.28
4,supply_adjusted,6.49,0.29000000000000004,0.61,0.5867768595041323,0.33,0.4369565217391304,5.8000288,1.0,18.0,0.014949999999999998,0.7035623639735145,0.26,0.28,0.195,0.265
5,supply_adjusted,5.53,0.39,0.57,0.6321243523316062,0.42,0.508888888888889,5.74602304,0.71,30.0,0.01355,0.5958187643906492,0.245,0.22,0.245,0.29
6,supply_adjusted,5.685,0.37,0.615,0.6395939086294417,0.37,0.36999999999999994,5.7338184320000005,0.71,17.0,0.01415,0.6442049363362563,0.23,0.235,0.23,0.305
7,supply_adjusted,6.135,0.32999999999999996,0.565,0.6036036036036037,0.37,0.42695652173913046,5.814054745600001,0.88,9.0,0.013900000000000003,0.6244997998398398,0.24,0.25,0.265,0.245
8,supply_adjusted,6.47,0.29500000000000004,0.58,0.618421052631579,0.3,0.5233333333333333,5.945243796480001,0.87,17.0,0.015300000000000003,0.7280109889280518,0.195,0.22,0.29,0.295
9,supply_adjusted,6.14,0.31999999999999995,0.66,0.6126126126126126,0.39,0.4885,5.984195037184001,0.86,20.0,0.014250000000000002,0.6519202405202649,0.185,0.28,0.24,0.295
10,supply_adjusted,6.135,0.32499999999999996,0.615,0.6428571428571429,0.34,0.47850000000000004,6.0143560297472005,0.75,23.0,0.01455,0.6745368781616021,0.26,0.25,0.26,0.23
11,supply_adjusted,5.945,0.33999999999999997,0.655,0.5866666666666667,0.37,0.5173913043478262,6.00048482379776,0.93,15.0,0.015700000000000002,0.7549834435270749,0.225,0.235,0.21,0.33
12,supply_adjusted,5.71,0.36,0.69,0.5311203319502075,0.4,0.5221739130434783,5.9423878590382095,1.13,12.0,0.0154,0.7348469228349535,0.18,0.295,0.235,0.29
13,supply_adjusted,6.0,0.33999999999999997,0.6,0.5432098765432098,0.36,0.5468181818181818,5.953910287230567,1.11,30.0,0.0148,0.6928203230275509,0.32,0.25,0.175,0.255
14,supply_adjusted,5.15,0.42500000000000004,0.6,0.5299539170506913,0.39,0.39791666666666664,5.793128229784454,1.02,32.0,0.0149,0.7,0.29,0.275,0.22,0.215
15,supply_adjusted,5.935,0.33999999999999997,0.665,0.6197183098591549,0.4,0.5288888888888887,5.821502583827563,0.81,28.0,0.015099999999999999,0.714142842854285,0.29,0.205,0.24,0.265
16,supply_adjusted,6.385,0.30000000000000004,0.615,0.6140350877192983,0.34,0.471904761904762,5.934202067062051,0.88,16.0,0.015350000000000003,0.7314369419163897,0.22,0.265,0.245,0.27
17,supply_adjusted,6.41,0.30500000000000005,0.54,0.6556603773584906,0.33,0.6154545454545455,6.029361653649641,0.73,18.0,0.014150000000000003,0.6442049363362563,0.225,0.235,0.29,0.25
18,supply_adjusted,5.935,0.33999999999999997,0.665,0.6226415094339622,0.36,0.4633333333333334,6.010489322919713,0.8,22.0,0.016699999999999996,0.8185352771872451,0.215,0.26,0.265,0.26
19,supply_adjusted,6.055,0.33499999999999996,0.595,0.6214953271028038,0.33,0.5519047619047619,6.019391458335771,0.81,11.0,0.016450000000000003,0.8031189202104505,0.26,0.205,0.27,0.265
20,supply_adjusted,6.02,0.33499999999999996,0.63,0.6129032258064516,0.34,0.6231818181818181,6.019513166668617,0.84,18.0,0.0147,0.6855654600401044,0.225,0.25,0.245,0.28
21,supply_adjusted,5.78,0.355,0.67,0.5733333333333334,0.39,0.5528,5.9716105333348946,0.96,16.0,0.0151,0.714142842854285,0.23,0.24,0.215,0.315
22,supply_adjusted,5.61,0.38,0.59,0.5414847161572053,0.4,0.5638095238095238,5.8992884266679155,1.05,22.0,0.013749999999999998,0.6123724356957945,0.255,0.235,0.27,0.24
23,supply_adjusted,6.35,0.30500000000000005,0.6,0.6069868995633187,0.32,0.485,5.989430741334332,0.9,23.0,0.014249999999999999,0.6519202405202649,0.25,0.265,0.205,0.28
24,supply_adjusted,6.16,0.32499999999999996,0.59,0.5921052631578947,0.36,0.5619047619047618,6.0235445930674665,0.93,14.0,0.0145,0.6708203932499369,0.255,0.24,0.27,0.235
25,supply_adjusted,6.255,0.31499999999999995,0.595,0.6401869158878505,0.36,0.5428,6.069835674453973,0.77,22.0,0.014350000000000002,0.6595452979136459,0.225,0.235,0.23,0.31
26,supply_adjusted,6.27,0.31499999999999995,0.58,0.6227272727272727,0.35,0.4472727272727272,6.109868539563179,0.83,21.0,0.014499999999999999,0.6708203932499369,0.245,0.235,0.285,0.235
27,supply_adjusted,6.11,0.33999999999999997,0.49,0.6139534883720931,0.37,0.5073684210526316,6.109894831650543,0.83,17.0,0.014700000000000001,0.6855654600401044,0.305,0.21,0.23,0.255
28,supply_adjusted,5.85,0.355,0.6,0.5944700460829493,0.35,0.485,6.057915865320434,0.88,19.0,0.015000000000000003,0.7071067811865476,0.215,0.26,0.275,0.25
29,supply_adjusted,5.975,0.345,0.575,0.5981735159817352,0.4,0.5322727272727273,6.041332692256349,0.88,21.0,0.01455,0.6745368781616021,0.27,0.285,0.195,0.25
30,supply_adjusted,6.19,0.32499999999999996,0.56,0.6398104265402843,0.35,0.5528571428571428,6.071066153805078,0.76,27.0,0.01405,0.6363961030678927,0.28,0.195,0.28,0.245
31,supply_adjusted,5.64,0.375,0.61,0.625,0.4,0.4078260869565218,5.984852923044063,0.75,14.0,0.014700000000000001,0.6855654600401044,0.245,0.255,0.25,0.25
32,supply_adjusted,6.155,0.32999999999999996,0.545,0.6291079812206573,0.39,0.48499999999999993,6.01888233843525,0.79,19.0,0.0146,0.6782329983125268,0.265,0.235,0.285,0.215
33,supply_adjusted,5.895,0.355,0.555,0.6113744075829384,0.46,0.4761111111111112,5.994105870748201,0.82,14.0,0.013600000000000001,0.6,0.29,0.195,0.24,0.275
34,supply_adjusted,5.6,0.375,0.65,0.6157635467980296,0.47,0.5541176470588235,5.91528469659856,0.78,18.0,0.0145,0.6708203932499369,0.33,0.24,0.185,0.245
35,supply_adjusted,6.385,0.29500000000000004,0.665,0.6527777777777778,0.32,0.4875,6.0092277572788495,0.75,21.0,0.015050000000000004,0.7106335201775947,0.2,0.21,0.275,0.315
36,supply_adjusted,5.72,0.365,0.63,0.596244131455399,0.37,0.5377777777777778,5.951382205823079,0.86,17.0,0.014899999999999998,0.7,0.24,0.24,0.23,0.29
37,supply_adjusted,6.025,0.33499999999999996,0.625,0.6333333333333333,0.37,0.5005263157894737,5.966105764658464,0.77,17.0,0.015200000000000002,0.7211102550927979,0.25,0.27,0.215,0.265
38,supply_adjusted,5.675,0.375,0.575,0.6097560975609756,0.39,0.5514285714285714,5.90788461172677,0.8,25.0,0.015199999999999998,0.7211102550927979,0.27,0.195,0.255,0.28
39,supply_adjusted,6.19,0.31499999999999995,0.66,0.6255707762557078,0.37,0.6544444444444446,5.964307689381417,0.82,9.0,0.0142,0.648074069840786,0.215,0.295,0.22,0.27
40,supply_adjusted,5.59,0.38,0.61,0.6391752577319587,0.43,0.5635,5.889446151505134,0.7,21.0,0.015299999999999998,0.7280109889280518,0.24,0.26,0.275,0.225
41,supply_adjusted,6.545,0.28500000000000003,0.605,0.6529680365296804,0.33,0.47400000000000003,6.020556921204108,0.76,17.0,0.015050000000000001,0.7106335201775947,0.25,0.225,0.235,0.29
42,supply_adjusted,6.32,0.31000000000000005,0.58,0.6188340807174888,0.37,0.49300000000000005,6.080445536963286,0.85,16.0,0.014400000000000003,0.6633249580710799,0.265,0.22,0.23,0.285
43,supply_adjusted,5.18,0.43000000000000005,0.52,0.5876288659793815,0.48,0.43192307692307685,5.900356429570629,0.8,20.0,0.0141,0.6403124237432849,0.265,0.23,0.22,0.285
44,supply_adjusted,6.475,0.29000000000000004,0.625,0.6200873362445415,0.34,0.3809523809523809,6.015285143656504,0.87,22.0,0.0152,0.7211102550927979,0.24,0.23,0.285,0.245
45,supply_adjusted,5.78,0.365,0.57,0.5570175438596491,0.37,0.4775862068965517,5.9682281149252026,1.01,16.0,0.014200000000000003,0.648074069840786,0.265,0.235,0.25,0.25
46,supply_adjusted,6.225,0.31999999999999995,0.575,0.591304347826087,0.35,0.3255555555555555,6.019582491940163,0.94,27.0,0.014049999999999998,0.6363961030678927,0.235,0.235,0.28,0.25
47,supply_adjusted,6.715,0.265,0.635,0.6419213973799127,0.33,0.6299999999999999,6.158665993552131,0.82,22.0,0.01375,0.6123724356957945,0.24,0.225,0.265,0.27
48,supply_adjusted,5.295,0.41000000000000003,0.605,0.6020408163265306,0.4,0.5144444444444445,5.9859327948417045,0.78,16.0,0.0158,0.7615773105863908,0.255,0.215,0.245,0.285
49,supply_adjusted,6.025,0.33499999999999996,0.625,0.6129032258064516,0.44,0.6046153846153846,5.993746235873363,0.84,16.0,0.01475,0.689202437604511,0.235,0.22,0.315,0.23
50,supply_adjusted,6.16,0.31999999999999995,0.64,0.6445497630331753,0.4,0.4774999999999999,6.0269969886986905,0.75,17.0,0.0143,0.6557438524302001,0.215,0.215,0.255,0.315
51,supply_adjusted,5.59,0.38,0.61,0.6019417475728155,0.41,0.47550000000000003,5.939597590958954,0.82,14.0,0.01435,0.6595452979136459,0.2,0.26,0.29,0.25
52,supply_adjusted,6.555,0.28500000000000003,0.595,0.6033755274261603,0.33,0.5025,6.062678072767162,0.94,13.0,0.0148,0.6928203230275509,0.205,0.245,0.28,0.27
53,supply_adjusted,6.005,0.33999999999999997,0.595,0.6139534883720931,0.37,0.5495238095238095,6.0511424582137305,0.83,18.0,0.0143,0.6557438524302001,0.245,0.235,0.295,0.225
54,supply_adjusted,6.01,0.345,0.54,0.5927601809954751,0.43,0.40894736842105267,6.042913966570984,0.9,18.0,0.01515,0.7176350047203662,0.22,0.275,0.315,0.19
