step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,demand_only,5.205,0.42500000000000004,0.545,0.8041958041958042,0.49,0.23833333333333337,5.441000000000002,0.28,0.0,0.0144,0.6633249580710799,0.275,0.23,0.23,0.265
1,demand_only,5.305,0.42000000000000004,0.495,0.7073170731707317,0.48,0.22666666666666666,5.413800000000001,0.48,0.0,0.01445,0.6670832032063166,0.26,0.25,0.225,0.265
2,demand_only,5.34,0.41000000000000003,0.56,0.6051282051282051,0.46,0.3725,5.39904,0.77,2.0,0.015,0.7071067811865476,0.205,0.295,0.25,0.25
3,demand_only,5.585,0.385,0.565,0.6029411764705882,0.39,0.24166666666666664,5.436232000000001,0.81,18.0,0.014299999999999998,0.6557438524302001,0.285,0.29,0.22,0.205
4,demand_only,6.295,0.31499999999999995,0.555,0.5708333333333333,0.35,0.29666666666666663,5.607985600000001,1.03,19.0,0.014950000000000001,0.7035623639735145,0.27,0.24,0.23,0.26
5,demand_only,6.125,0.32999999999999996,0.575,0.5726495726495726,0.34,0.304,5.71138848,1.0,21.0,0.0156,0.7483314773547883,0.26,0.23,0.235,0.275
6,demand_only,6.71,0.275,0.54,0.6415929203539823,0.33,0.19875,5.911110784000001,0.81,33.0,0.0147,0.6855654600401044,0.265,0.195,0.26,0.28
7,demand_only,6.12,0.32999999999999996,0.58,0.6350710900473934,0.39,0.365,5.9528886272,0.77,16.0,0.015000000000000001,0.7071067811865476,0.26,0.22,0.255,0.265
8,demand_only,6.78,0.27,0.52,0.6547085201793722,0.37,0.3320000000000001,6.118310901760001,0.77,20.0,0.014350000000000002,0.6595452979136459,0.29,0.205,0.25,0.255
9,demand_only,5.555,0.385,0.595,0.5642201834862385,0.41,0.25666666666666665,6.005648721408001,0.95,13.0,0.015700000000000002,0.7549834435270749,0.26,0.265,0.195,0.28
10,demand_only,5.855,0.355,0.595,0.5972222222222222,0.4,0.286,5.975518977126402,0.87,22.0,0.013899999999999997,0.6244997998398398,0.24,0.27,0.23,0.26
11,demand_only,5.26,0.41500000000000004,0.59,0.6358695652173914,0.45,0.25599999999999995,5.832415181701122,0.67,31.0,0.01695,0.8336666000266533,0.3,0.205,0.22,0.275
12,demand_only,5.575,0.385,0.575,0.5565610859728507,0.41,0.3420000000000002,5.780932145360898,0.98,17.0,0.0145,0.6708203932499369,0.245,0.235,0.245,0.275
13,demand_only,5.82,0.355,0.63,0.6084905660377359,0.41,0.335,5.788745716288719,0.83,20.0,0.01565,0.7516648189186453,0.235,0.285,0.245,0.235
14,demand_only,5.615,0.38,0.585,0.6850828729281768,0.43,0.266,5.753996573030975,0.57,35.0,0.014850000000000004,0.6964194138592059,0.24,0.265,0.225,0.27
15,demand_only,5.47,0.395,0.58,0.6685082872928176,0.47,0.23,5.69719725842478,0.6,14.0,0.01405,0.6363961030678927,0.19,0.255,0.28,0.275
16,demand_only,5.86,0.355,0.59,0.6683937823834197,0.42,0.37,5.729757806739824,0.64,15.0,0.014950000000000003,0.7035623639735145,0.265,0.235,0.235,0.265
17,demand_only,5.495,0.39,0.605,0.6853932584269663,0.46,0.3225,5.68280624539186,0.56,15.0,0.015250000000000001,0.724568837309472,0.18,0.285,0.225,0.31
18,demand_only,5.44,0.395,0.61,0.6205128205128205,0.43,0.318,5.634244996313487,0.74,20.0,0.015850000000000003,0.7648529270389177,0.245,0.3,0.24,0.215
19,demand_only,5.555,0.385,0.595,0.6307692307692307,0.42,0.22666666666666668,5.618395997050791,0.72,15.0,0.0148,0.6928203230275509,0.205,0.21,0.22,0.365
20,demand_only,5.815,0.36,0.585,0.6432160804020101,0.39,0.3725,5.657716797640632,0.71,22.0,0.015450000000000002,0.73824115301167,0.29,0.175,0.23,0.305
21,demand_only,6.73,0.27,0.57,0.6547085201793722,0.32,0.2816666666666666,5.872173438112506,0.77,17.0,0.015600000000000003,0.7483314773547883,0.295,0.215,0.22,0.27
22,demand_only,6.275,0.31499999999999995,0.575,0.631336405529954,0.37,0.32,5.9527387504900044,0.8,20.0,0.014450000000000005,0.6670832032063166,0.265,0.245,0.21,0.28
23,demand_only,6.635,0.28500000000000003,0.515,0.6383928571428571,0.34,0.32,6.089191000392004,0.81,16.0,0.0158,0.7615773105863908,0.29,0.215,0.265,0.23
24,demand_only,5.55,0.39,0.55,0.6069651741293532,0.43,0.27399999999999997,5.981352800313605,0.79,17.0,0.0142,0.648074069840786,0.27,0.2,0.265,0.265
25,demand_only,5.43,0.395,0.62,0.605,0.41,0.35,5.8710822402508835,0.79,19.0,0.0162,0.7874007874011811,0.25,0.225,0.23,0.295
26,demand_only,5.45,0.4,0.55,0.6382978723404256,0.48,0.268,5.786865792200706,0.68,25.0,0.0153,0.7280109889280518,0.28,0.185,0.265,0.27
27,demand_only,6.255,0.31499999999999995,0.595,0.6199095022624435,0.33,0.28,5.880492633760566,0.84,15.0,0.01515,0.7176350047203662,0.28,0.235,0.195,0.29
28,demand_only,6.24,0.31999999999999995,0.56,0.6355140186915887,0.37,0.24166666666666672,5.952394107008453,0.78,15.0,0.0137,0.6082762530298219,0.255,0.26,0.255,0.23
29,demand_only,5.645,0.38,0.555,0.6294416243654822,0.39,0.20571428571428566,5.890915285606763,0.73,25.0,0.014250000000000002,0.6519202405202649,0.215,0.205,0.32,0.26
30,demand_only,5.925,0.355,0.525,0.591743119266055,0.38,0.26833333333333337,5.89773222848541,0.89,16.0,0.01595,0.7713624310270756,0.265,0.19,0.24,0.305
31,demand_only,6.175,0.32499999999999996,0.575,0.6221198156682027,0.38,0.298,5.953185782788328,0.82,21.0,0.01525,0.724568837309472,0.245,0.23,0.255,0.27
