step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,5.775,0.375,0.475,0.8223684210526315,0.48,0.38,5.555,0.27,0.0,0.0138,0.6164414002968976,0.25,0.245,0.215,0.29
1,supply_adjusted,5.65,0.375,0.6,0.6868131868131868,0.41,0.36849999999999994,5.574000000000001,0.57,0.0,0.014450000000000001,0.6670832032063166,0.21,0.265,0.215,0.31
2,supply_adjusted,5.56,0.385,0.59,0.5970873786407767,0.43,0.43454545454545446,5.5712,0.83,1.0,0.013800000000000002,0.6164414002968976,0.27,0.245,0.245,0.24
3,supply_adjusted,6.24,0.31499999999999995,0.61,0.5805084745762712,0.35,0.4766666666666666,5.704960000000001,0.99,12.0,0.013350000000000002,0.5787918451395113,0.245,0.28,0.2,0.275
4,supply_adjusted,6.56,0.28,0.64,0.5975103734439834,0.36,0.505625,5.875968,0.97,26.0,0.015450000000000002,0.73824115301167,0.23,0.29,0.215,0.265
5,supply_adjusted,6.035,0.33499999999999996,0.615,0.6100917431192661,0.36,0.4363636363636364,5.907774400000001,0.85,21.0,0.014549999999999999,0.6745368781616021,0.265,0.28,0.19,0.265
6,supply_adjusted,6.255,0.31000000000000005,0.645,0.6602870813397129,0.35,0.5770000000000001,5.97721952,0.71,21.0,0.014750000000000003,0.689202437604511,0.235,0.24,0.235,0.29
7,supply_adjusted,5.45,0.4,0.55,0.6593406593406593,0.45,0.4323809523809523,5.871775616000001,0.62,15.0,0.014900000000000002,0.7,0.235,0.27,0.23,0.265
8,supply_adjusted,5.64,0.37,0.66,0.7241379310344828,0.42,0.5778947368421052,5.825420492800001,0.48,12.0,0.0166,0.812403840463596,0.26,0.235,0.24,0.265
9,supply_adjusted,5.195,0.41500000000000004,0.655,0.609375,0.39,0.618,5.699336394240001,0.75,9.0,0.015050000000000001,0.7106335201775947,0.24,0.225,0.22,0.315
10,supply_adjusted,5.87,0.355,0.58,0.6172248803827751,0.4,0.4538095238095238,5.733469115392001,0.8,10.0,0.01445,0.6670832032063166,0.24,0.215,0.285,0.26
11,supply_adjusted,5.87,0.35,0.63,0.6103286384976526,0.34,0.5056521739130436,5.7607752923136015,0.83,17.0,0.015099999999999997,0.714142842854285,0.21,0.285,0.225,0.28
12,supply_adjusted,5.475,0.39,0.625,0.6161616161616161,0.4,0.4926086956521739,5.703620233850882,0.76,20.0,0.015799999999999998,0.7615773105863908,0.185,0.275,0.275,0.265
13,supply_adjusted,5.915,0.35,0.585,0.6632653061224489,0.4,0.5414285714285714,5.745896187080705,0.66,21.0,0.015,0.7071067811865476,0.25,0.255,0.245,0.25
14,supply_adjusted,5.11,0.42500000000000004,0.64,0.6284153005464481,0.43,0.5605,5.618716949664564,0.68,21.0,0.015449999999999998,0.73824115301167,0.215,0.285,0.23,0.27
