step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,4.855,0.46499999999999997,0.495,0.66875,0.53,0.0,5.371,0.53,0.0,0.012549999999999999,0.5049752469181039,0.21,0.265,0.255,0.27
1,baseline,5.205,0.43000000000000005,0.495,0.6477272727272727,0.45,0.0,5.3378,0.62,0.0,0.013250000000000001,0.570087712549569,0.21,0.245,0.285,0.26
2,baseline,6.035,0.35,0.465,0.5990783410138248,0.39,0.0,5.47724,0.87,13.0,0.0138,0.6164414002968976,0.195,0.275,0.285,0.245
3,baseline,6.39,0.30500000000000005,0.56,0.5965665236051502,0.37,0.0,5.659792000000001,0.94,11.0,0.013399999999999999,0.5830951894845301,0.19,0.285,0.235,0.29
4,baseline,5.39,0.405,0.56,0.5748792270531401,0.41,0.0,5.6058336,0.88,25.0,0.01455,0.6745368781616021,0.26,0.23,0.265,0.245
5,baseline,5.65,0.375,0.6,0.5707762557077626,0.39,0.0,5.61466688,0.94,26.0,0.013900000000000003,0.6244997998398398,0.195,0.205,0.265,0.335
6,baseline,5.6,0.39,0.5,0.5422222222222223,0.43,0.0,5.611733504000001,1.03,24.0,0.014100000000000001,0.6403124237432849,0.235,0.265,0.245,0.255
7,baseline,5.355,0.41000000000000003,0.545,0.5412844036697247,0.41,0.0,5.560386803200001,1.0,28.0,0.0142,0.648074069840786,0.205,0.22,0.245,0.33
8,baseline,5.81,0.36,0.59,0.579185520361991,0.39,0.0,5.610309442560001,0.93,31.0,0.013750000000000002,0.6123724356957945,0.235,0.23,0.27,0.265
9,baseline,6.015,0.345,0.535,0.5927601809954751,0.38,0.0,5.691247554048001,0.9,18.0,0.0129,0.5385164807134504,0.245,0.25,0.23,0.275
10,baseline,6.375,0.30500000000000005,0.575,0.6233183856502242,0.33,0.0,5.827998043238401,0.84,27.0,0.014350000000000002,0.6595452979136459,0.265,0.215,0.25,0.27
11,baseline,5.985,0.345,0.565,0.6064814814814815,0.35,0.0,5.859398434590721,0.85,17.0,0.01435,0.6595452979136459,0.24,0.25,0.23,0.28
12,baseline,5.665,0.385,0.485,0.5590909090909091,0.4,0.0,5.820518747672577,0.97,20.0,0.014500000000000002,0.6708203932499369,0.245,0.27,0.24,0.245
13,baseline,5.785,0.37,0.515,0.5625,0.38,0.0,5.813414998138062,0.98,26.0,0.014700000000000001,0.6855654600401044,0.195,0.23,0.345,0.23
14,baseline,6.23,0.32499999999999996,0.52,0.5947136563876652,0.37,0.0,5.896731998510449,0.92,21.0,0.014050000000000002,0.6363961030678927,0.3,0.225,0.21,0.265
15,baseline,5.96,0.35,0.54,0.5803571428571429,0.39,0.0,5.90938559880836,0.94,23.0,0.01425,0.6519202405202649,0.26,0.245,0.24,0.255
16,baseline,5.6,0.385,0.55,0.5301724137931034,0.38,0.0,5.847508479046687,1.09,18.0,0.015100000000000002,0.714142842854285,0.235,0.28,0.25,0.235
17,baseline,5.575,0.39,0.525,0.5104602510460251,0.39,0.0,5.793006783237351,1.17,32.0,0.01665,0.8154753215150046,0.215,0.225,0.305,0.255
18,baseline,4.98,0.44999999999999996,0.52,0.4641350210970464,0.39,0.0,5.6304054265898795,1.27,37.0,0.01555,0.744983221287567,0.24,0.24,0.275,0.245
19,baseline,5.72,0.375,0.53,0.508130081300813,0.4,0.0,5.648324341271905,1.21,35.0,0.014099999999999998,0.6403124237432849,0.295,0.185,0.27,0.25
20,baseline,5.59,0.38,0.61,0.5344827586206896,0.4,0.0,5.636659473017524,1.08,33.0,0.0145,0.6708203932499369,0.22,0.305,0.245,0.23
21,baseline,5.96,0.35,0.54,0.5701754385964912,0.42,0.0,5.701327578414018,0.98,39.0,0.014499999999999997,0.6708203932499369,0.245,0.26,0.265,0.23
