step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,5.57,0.4,0.43,0.7361963190184049,0.48,0.0,5.514000000000001,0.43,0.0,0.013200000000000002,0.565685424949238,0.29,0.27,0.25,0.19
1,baseline,6.425,0.30500000000000005,0.525,0.7128205128205128,0.38,0.0,5.6962,0.56,0.0,0.013200000000000002,0.565685424949238,0.235,0.295,0.27,0.2
2,baseline,5.51,0.395,0.54,0.6173469387755102,0.44,0.0,5.6589599999999995,0.75,4.0,0.015399999999999999,0.7348469228349535,0.225,0.265,0.295,0.215
3,baseline,5.33,0.405,0.62,0.601010101010101,0.4,0.0,5.593168,0.79,17.0,0.0139,0.6244997998398398,0.205,0.295,0.285,0.215
4,baseline,5.815,0.365,0.535,0.6076555023923444,0.44,0.0,5.637534400000001,0.82,18.0,0.013,0.5477225575051661,0.22,0.275,0.26,0.245
5,baseline,6.525,0.29500000000000004,0.525,0.6077586206896551,0.32,0.0,5.815027520000001,0.91,15.0,0.01345,0.5873670062235365,0.215,0.285,0.275,0.225
6,baseline,5.97,0.35,0.53,0.5676855895196506,0.32,0.0,5.846022016000001,0.99,13.0,0.0149,0.7,0.265,0.23,0.27,0.235
7,baseline,5.935,0.35,0.565,0.5394190871369294,0.36,0.0,5.863817612800001,1.11,22.0,0.014650000000000002,0.6819090848492928,0.21,0.28,0.255,0.255
8,baseline,5.705,0.375,0.545,0.5506607929515418,0.4,0.0,5.8320540902400015,1.02,24.0,0.013300000000000001,0.5744562646538028,0.245,0.26,0.22,0.275
9,baseline,5.625,0.38,0.575,0.6138613861386139,0.39,0.0,5.790643272192001,0.78,31.0,0.014599999999999998,0.6782329983125268,0.245,0.26,0.265,0.23
10,baseline,5.75,0.37,0.55,0.63,0.37,0.0,5.782514617753601,0.74,22.0,0.014999999999999998,0.7071067811865476,0.23,0.3,0.27,0.2
11,baseline,6.33,0.31999999999999995,0.47,0.6355140186915887,0.37,0.0,5.892011694202881,0.78,15.0,0.013649999999999999,0.6041522986797286,0.295,0.21,0.29,0.205
12,baseline,5.275,0.42000000000000004,0.525,0.5471698113207547,0.43,0.0,5.768609355362305,0.96,13.0,0.014200000000000004,0.648074069840786,0.24,0.25,0.27,0.24
13,baseline,6.33,0.31499999999999995,0.52,0.5756302521008403,0.38,0.0,5.880887484289844,1.01,23.0,0.01385,0.6204836822995429,0.305,0.26,0.24,0.195
14,baseline,5.3,0.41500000000000004,0.55,0.5176991150442478,0.38,0.0,5.764709987431876,1.09,23.0,0.0142,0.648074069840786,0.24,0.2,0.275,0.285
15,baseline,5.24,0.42000000000000004,0.56,0.5370370370370371,0.43,0.0,5.6597679899455,1.0,24.0,0.0154,0.7348469228349535,0.23,0.24,0.305,0.225
16,baseline,5.76,0.365,0.59,0.6318407960199005,0.35,0.0,5.679814391956401,0.74,27.0,0.015000000000000003,0.7071067811865476,0.2,0.26,0.31,0.23
17,baseline,5.49,0.395,0.56,0.6612021857923497,0.45,0.0,5.64185151356512,0.62,24.0,0.013900000000000003,0.6244997998398398,0.23,0.295,0.265,0.21
18,baseline,5.895,0.355,0.555,0.6,0.39,0.0,5.6924812108520975,0.86,9.0,0.01315,0.5612486080160912,0.19,0.27,0.32,0.22
19,baseline,5.395,0.4,0.605,0.5769230769230769,0.41,0.0,5.6329849686816775,0.88,9.0,0.013550000000000001,0.5958187643906492,0.28,0.27,0.21,0.24
20,baseline,5.275,0.42500000000000004,0.475,0.5867346938775511,0.39,0.0,5.561387974945342,0.81,29.0,0.015050000000000003,0.7106335201775947,0.28,0.25,0.305,0.165
21,baseline,6.385,0.30500000000000005,0.565,0.594017094017094,0.32,0.0,5.726110379956274,0.95,17.0,0.01425,0.6519202405202649,0.21,0.255,0.3,0.235
22,baseline,6.24,0.32499999999999996,0.51,0.5532786885245902,0.37,0.0,5.828888303965019,1.09,15.0,0.01425,0.6519202405202649,0.325,0.245,0.285,0.145
23,baseline,6.01,0.345,0.54,0.6150234741784038,0.36,0.0,5.865110643172016,0.82,28.0,0.013400000000000002,0.5830951894845301,0.24,0.265,0.27,0.225
24,baseline,6.055,0.33999999999999997,0.545,0.5919282511210763,0.42,0.0,5.903088514537612,0.91,23.0,0.013649999999999999,0.6041522986797286,0.23,0.275,0.28,0.215
25,baseline,5.515,0.395,0.535,0.5902439024390244,0.43,0.0,5.82547081163009,0.84,15.0,0.01405,0.6363961030678927,0.275,0.24,0.3,0.185
26,baseline,5.935,0.35,0.565,0.625,0.38,0.0,5.847376649304072,0.78,24.0,0.013850000000000001,0.6204836822995429,0.245,0.235,0.315,0.205
27,baseline,5.98,0.35,0.52,0.6161137440758294,0.4,0.0,5.873901319443259,0.81,12.0,0.013349999999999999,0.5787918451395113,0.205,0.265,0.305,0.225
28,baseline,6.165,0.32999999999999996,0.535,0.6146788990825688,0.37,0.0,5.932121055554608,0.84,18.0,0.013650000000000002,0.6041522986797286,0.25,0.28,0.265,0.205
29,baseline,5.635,0.38,0.565,0.6294416243654822,0.46,0.0,5.872696844443686,0.73,18.0,0.0133,0.5744562646538028,0.225,0.305,0.23,0.24
30,baseline,6.46,0.30500000000000005,0.49,0.594017094017094,0.32,0.0,5.990157475554948,0.95,21.0,0.013600000000000001,0.6,0.25,0.26,0.26,0.23
31,baseline,5.875,0.36,0.525,0.6336633663366337,0.4,0.0,5.967125980443959,0.74,20.0,0.0138,0.6164414002968976,0.245,0.225,0.26,0.27
32,baseline,5.555,0.385,0.595,0.615,0.45,0.0,5.884700784355168,0.77,24.0,0.01355,0.5958187643906492,0.225,0.275,0.24,0.26
33,baseline,5.795,0.365,0.555,0.5720720720720721,0.39,0.0,5.866760627484134,0.95,12.0,0.0143,0.6557438524302001,0.24,0.285,0.25,0.225
34,baseline,5.455,0.4,0.545,0.547945205479452,0.42,0.0,5.784408501987308,0.99,20.0,0.014350000000000002,0.6595452979136459,0.24,0.225,0.29,0.245
35,baseline,6.49,0.30500000000000005,0.46,0.6017316017316018,0.35,0.0,5.925526801589847,0.92,26.0,0.01345,0.5873670062235365,0.285,0.23,0.275,0.21
36,baseline,5.8,0.37,0.5,0.5779816513761468,0.38,0.0,5.900421441271877,0.92,22.0,0.01335,0.5787918451395113,0.22,0.285,0.3,0.195
37,baseline,5.59,0.39,0.51,0.5520361990950227,0.39,0.0,5.838337153017503,0.99,22.0,0.014199999999999999,0.648074069840786,0.245,0.24,0.245,0.27
38,baseline,5.445,0.4,0.555,0.5333333333333333,0.42,0.0,5.759669722414002,1.05,27.0,0.014450000000000001,0.6670832032063166,0.22,0.23,0.27,0.28
39,baseline,6.515,0.29500000000000004,0.535,0.5708502024291497,0.33,0.0,5.910735777931202,1.06,30.0,0.013950000000000002,0.6284902544988268,0.275,0.25,0.275,0.2
40,baseline,5.885,0.355,0.565,0.5733333333333334,0.38,0.0,5.905588622344961,0.96,26.0,0.014900000000000002,0.7,0.25,0.27,0.27,0.21
41,baseline,6.21,0.32499999999999996,0.54,0.5769230769230769,0.36,0.0,5.96647089787597,0.99,27.0,0.01355,0.5958187643906492,0.265,0.205,0.31,0.22
42,baseline,5.795,0.365,0.555,0.5336134453781513,0.35,0.0,5.932176718300776,1.11,16.0,0.014150000000000001,0.6442049363362563,0.235,0.225,0.29,0.25
43,baseline,5.195,0.43000000000000005,0.505,0.5327102803738317,0.43,0.0,5.784741374640621,1.0,35.0,0.01445,0.6670832032063166,0.21,0.25,0.34,0.2
44,baseline,5.38,0.405,0.57,0.5534883720930233,0.38,0.0,5.703793099712496,0.96,31.0,0.01485,0.6964194138592059,0.25,0.25,0.245,0.255
45,baseline,5.76,0.375,0.49,0.5813953488372093,0.37,0.0,5.715034479769997,0.9,24.0,0.014299999999999998,0.6557438524302001,0.235,0.24,0.31,0.215
46,baseline,5.96,0.35,0.54,0.5963302752293578,0.43,0.0,5.764027583815999,0.88,26.0,0.013999999999999999,0.6324555320336759,0.28,0.23,0.245,0.245
47,baseline,5.585,0.39,0.515,0.5754716981132075,0.4,0.0,5.7282220670528,0.9,20.0,0.0142,0.648074069840786,0.235,0.245,0.35,0.17
48,baseline,6.02,0.33999999999999997,0.58,0.616822429906542,0.37,0.0,5.786577653642239,0.82,22.0,0.013800000000000002,0.6164414002968976,0.26,0.245,0.265,0.23
49,baseline,5.645,0.375,0.605,0.5364806866952789,0.37,0.0,5.758262122913792,1.08,19.0,0.014199999999999999,0.648074069840786,0.19,0.295,0.275,0.24
50,baseline,5.815,0.365,0.535,0.5336134453781513,0.41,0.0,5.769609698331034,1.11,19.0,0.0142,0.648074069840786,0.255,0.225,0.32,0.2
51,baseline,5.875,0.36,0.525,0.5871559633027523,0.34,0.0,5.790687758664826,0.9,30.0,0.0136,0.6,0.285,0.21,0.27,0.235
52,baseline,5.945,0.355,0.505,0.6231884057971014,0.39,0.0,5.821550206931861,0.78,25.0,0.013500000000000002,0.5916079783099616,0.275,0.195,0.305,0.225
53,baseline,6.2,0.31999999999999995,0.6,0.6355140186915887,0.35,0.0,5.89724016554549,0.78,22.0,0.01555,0.744983221287567,0.285,0.23,0.28,0.205
54,baseline,6.14,0.33499999999999996,0.51,0.6303317535545023,0.42,0.0,5.945792132436392,0.78,13.0,0.013550000000000001,0.5958187643906492,0.255,0.235,0.28,0.23
55,baseline,5.775,0.375,0.475,0.5681818181818182,0.38,0.0,5.9116337059491135,0.95,26.0,0.01455,0.6745368781616021,0.285,0.25,0.275,0.19
56,baseline,5.845,0.365,0.505,0.5772727272727273,0.37,0.0,5.89830696475929,0.93,19.0,0.014450000000000001,0.6670832032063166,0.29,0.24,0.225,0.245
57,baseline,5.68,0.385,0.47,0.6243654822335025,0.41,0.0,5.854645571807433,0.74,30.0,0.015300000000000001,0.7280109889280518,0.305,0.21,0.255,0.23
58,baseline,5.67,0.38,0.53,0.6391752577319587,0.4,0.0,5.817716457445947,0.7,26.0,0.01385,0.6204836822995429,0.275,0.24,0.295,0.19
59,baseline,5.45,0.41000000000000003,0.45,0.5700483091787439,0.4,0.0,5.7441731659567585,0.89,11.0,0.014800000000000002,0.6928203230275509,0.22,0.21,0.335,0.235
60,baseline,5.42,0.405,0.53,0.5219298245614035,0.43,0.0,5.679338532765407,1.09,14.0,0.015950000000000002,0.7713624310270756,0.21,0.205,0.34,0.245
61,baseline,6.1,0.33999999999999997,0.5,0.5477178423236515,0.31,0.0,5.763470826212326,1.09,32.0,0.014700000000000001,0.6855654600401044,0.26,0.23,0.295,0.215
62,baseline,6.14,0.33499999999999996,0.51,0.5782608695652174,0.39,0.0,5.838776660969861,0.97,31.0,0.014249999999999999,0.6519202405202649,0.22,0.235,0.315,0.23
63,baseline,5.605,0.385,0.545,0.6029411764705882,0.38,0.0,5.792021328775888,0.81,29.0,0.015250000000000001,0.724568837309472,0.25,0.27,0.27,0.21
64,baseline,5.64,0.385,0.51,0.5970873786407767,0.4,0.0,5.761617063020711,0.83,24.0,0.014200000000000003,0.648074069840786,0.22,0.275,0.33,0.175
65,baseline,5.635,0.38,0.565,0.5486725663716814,0.41,0.0,5.736293650416569,1.02,25.0,0.014450000000000001,0.6670832032063166,0.22,0.24,0.305,0.235
66,baseline,5.67,0.38,0.53,0.5040650406504065,0.41,0.0,5.723034920333255,1.22,13.0,0.013450000000000002,0.5873670062235365,0.275,0.28,0.23,0.215
67,baseline,6.445,0.30500000000000005,0.505,0.5582329317269076,0.35,0.0,5.867427936266605,1.1,35.0,0.0135,0.5916079783099616,0.27,0.26,0.3,0.17
68,baseline,5.68,0.38,0.52,0.5688073394495413,0.38,0.0,5.829942349013283,0.94,33.0,0.0142,0.648074069840786,0.235,0.235,0.32,0.21
69,baseline,6.37,0.31000000000000005,0.53,0.6133333333333333,0.33,0.0,5.937953879210627,0.87,22.0,0.014199999999999999,0.648074069840786,0.275,0.24,0.285,0.2
70,baseline,6.105,0.33999999999999997,0.495,0.6139534883720931,0.38,0.0,5.971363103368502,0.83,26.0,0.0132,0.565685424949238,0.3,0.245,0.195,0.26
71,baseline,5.535,0.395,0.515,0.5627906976744186,0.44,0.0,5.884090482694802,0.94,9.0,0.01355,0.5958187643906492,0.275,0.205,0.235,0.285
72,baseline,5.215,0.42000000000000004,0.585,0.5497630331753555,0.41,0.0,5.750272386155841,0.95,32.0,0.0145,0.6708203932499369,0.24,0.27,0.315,0.175
73,baseline,6.15,0.32999999999999996,0.55,0.5447154471544715,0.37,0.0,5.8302179089246735,1.12,23.0,0.01445,0.6670832032063166,0.23,0.27,0.275,0.225
74,baseline,5.565,0.39,0.535,0.5258620689655172,0.36,0.0,5.77717432713974,1.1,23.0,0.01525,0.724568837309472,0.255,0.22,0.285,0.24
75,baseline,5.79,0.37,0.51,0.5727272727272728,0.37,0.0,5.77973946171179,0.94,40.0,0.0143,0.6557438524302001,0.24,0.235,0.285,0.24
76,baseline,5.325,0.42000000000000004,0.475,0.5296803652968036,0.41,0.0,5.6887915693694335,1.03,26.0,0.014400000000000003,0.6633249580710799,0.31,0.2,0.28,0.21
77,baseline,6.48,0.30000000000000004,0.52,0.5932203389830508,0.32,0.0,5.847033255495546,0.96,22.0,0.01365,0.6041522986797286,0.3,0.21,0.27,0.22
78,baseline,5.445,0.405,0.505,0.595,0.36,0.0,5.766626604396438,0.81,28.0,0.014700000000000001,0.6855654600401044,0.27,0.2,0.33,0.2
79,baseline,5.57,0.39,0.53,0.5781990521327014,0.35,0.0,5.727301283517152,0.89,23.0,0.014299999999999998,0.6557438524302001,0.26,0.27,0.295,0.175
80,baseline,5.89,0.36,0.51,0.5714285714285714,0.4,0.0,5.759841026813721,0.96,12.0,0.013950000000000002,0.6284902544988268,0.235,0.25,0.295,0.22
81,baseline,5.82,0.37,0.48,0.5550660792951542,0.39,0.0,5.771872821450977,1.01,25.0,0.014350000000000003,0.6595452979136459,0.245,0.25,0.275,0.23
82,baseline,5.86,0.36,0.54,0.5446808510638298,0.43,0.0,5.789498257160781,1.07,24.0,0.013650000000000002,0.6041522986797286,0.23,0.265,0.305,0.2
83,baseline,6.14,0.33499999999999996,0.51,0.5518672199170125,0.37,0.0,5.859598605728625,1.08,25.0,0.014700000000000001,0.6855654600401044,0.255,0.235,0.31,0.2
84,baseline,6.075,0.33999999999999997,0.525,0.5432098765432098,0.36,0.0,5.9026788845829,1.11,24.0,0.015250000000000003,0.724568837309472,0.26,0.23,0.27,0.24
85,baseline,5.985,0.345,0.565,0.515748031496063,0.34,0.0,5.91914310766632,1.23,34.0,0.015000000000000001,0.7071067811865476,0.28,0.24,0.27,0.21
86,baseline,5.485,0.4,0.515,0.5555555555555556,0.41,0.0,5.832314486133057,0.96,29.0,0.014299999999999998,0.6557438524302001,0.345,0.255,0.24,0.16
87,baseline,6.19,0.33999999999999997,0.41,0.6111111111111112,0.34,0.0,5.903851588906446,0.84,37.0,0.01375,0.6123724356957945,0.305,0.21,0.275,0.21
88,baseline,5.965,0.355,0.485,0.5944700460829493,0.39,0.0,5.916081271125157,0.88,14.0,0.013550000000000001,0.5958187643906492,0.29,0.225,0.26,0.225
89,baseline,5.99,0.355,0.46,0.5972222222222222,0.35,0.0,5.930865016900125,0.87,23.0,0.0141,0.6403124237432849,0.255,0.21,0.315,0.22
90,baseline,6.035,0.345,0.515,0.5646551724137931,0.34,0.0,5.951692013520101,1.01,19.0,0.014400000000000003,0.6633249580710799,0.255,0.27,0.245,0.23
