step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,4.54,0.5,0.46,0.7751937984496124,0.54,0.0,5.308,0.29,0.0,0.012899999999999998,0.5385164807134504,0.245,0.23,0.27,0.255
1,baseline,5.7,0.38,0.5,0.6391752577319587,0.43,0.0,5.3864,0.7,0.0,0.013499999999999998,0.5916079783099616,0.245,0.215,0.305,0.235
2,baseline,6.51,0.29500000000000004,0.54,0.55078125,0.3,0.0,5.6111200000000006,1.15,7.0,0.0141,0.6403124237432849,0.245,0.245,0.27,0.24
3,baseline,5.695,0.38,0.505,0.5145228215767634,0.38,0.0,5.627896000000001,1.17,21.0,0.013749999999999998,0.6123724356957945,0.24,0.185,0.29,0.285
4,baseline,5.755,0.37,0.545,0.5407725321888412,0.32,0.0,5.653316800000002,1.07,33.0,0.014249999999999999,0.6519202405202649,0.26,0.245,0.26,0.235
5,baseline,5.305,0.41500000000000004,0.545,0.5391705069124424,0.41,0.0,5.583653440000001,1.0,24.0,0.0141,0.6403124237432849,0.26,0.235,0.3,0.205
6,baseline,5.355,0.41000000000000003,0.545,0.5566037735849056,0.43,0.0,5.537922752000001,0.94,33.0,0.014499999999999999,0.6708203932499369,0.235,0.225,0.3,0.24
7,baseline,6.175,0.32999999999999996,0.525,0.5929203539823009,0.35,0.0,5.665338201600001,0.92,19.0,0.014700000000000001,0.6855654600401044,0.23,0.22,0.275,0.275
8,baseline,5.67,0.38,0.53,0.5662100456621004,0.42,0.0,5.66627056128,0.95,27.0,0.0133,0.5744562646538028,0.255,0.23,0.29,0.225
9,baseline,6.705,0.275,0.545,0.6196581196581197,0.34,0.0,5.874016449024001,0.89,17.0,0.012849999999999999,0.5338539126015656,0.24,0.245,0.26,0.255
10,baseline,5.99,0.35,0.51,0.6280193236714976,0.38,0.0,5.897213159219201,0.77,24.0,0.0144,0.6633249580710799,0.27,0.235,0.275,0.22
11,baseline,5.455,0.405,0.495,0.5639810426540285,0.45,0.0,5.808770527375361,0.92,20.0,0.01455,0.6745368781616021,0.265,0.215,0.295,0.225
12,baseline,6.2,0.32499999999999996,0.55,0.5625,0.34,0.0,5.887016421900289,1.05,23.0,0.013949999999999999,0.6284902544988268,0.2,0.26,0.31,0.23
13,baseline,5.965,0.35,0.535,0.5579399141630901,0.36,0.0,5.902613137520231,1.03,25.0,0.0144,0.6633249580710799,0.26,0.29,0.26,0.19
14,baseline,6.035,0.35,0.465,0.5439330543933054,0.39,0.0,5.929090510016185,1.09,17.0,0.01405,0.6363961030678927,0.26,0.255,0.265,0.22
