step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,4.7,0.48,0.5,0.7323943661971831,0.52,0.284,5.34,0.38,0.0,0.0154,0.7348469228349535,0.2,0.24,0.28,0.28
1,supply_adjusted,5.385,0.4,0.615,0.6557377049180327,0.48,0.5155555555555557,5.349000000000001,0.63,0.0,0.014799999999999999,0.6928203230275509,0.26,0.275,0.2,0.265
2,supply_adjusted,6.015,0.33499999999999996,0.635,0.665,0.39,0.523888888888889,5.482200000000001,0.67,6.0,0.0144,0.6633249580710799,0.265,0.235,0.23,0.27
3,supply_adjusted,6.215,0.31999999999999995,0.585,0.6384976525821596,0.37,0.4063157894736842,5.628760000000001,0.77,13.0,0.01485,0.6964194138592059,0.225,0.24,0.265,0.27
4,supply_adjusted,6.18,0.31499999999999995,0.67,0.6035242290748899,0.35,0.5671428571428571,5.739008000000001,0.9,14.0,0.0153,0.7280109889280518,0.275,0.24,0.2,0.285
5,supply_adjusted,5.98,0.345,0.57,0.6036866359447005,0.38,0.6177272727272727,5.7872064,0.86,15.0,0.014350000000000002,0.6595452979136459,0.27,0.27,0.22,0.24
6,supply_adjusted,5.54,0.385,0.61,0.5642201834862385,0.42,0.46333333333333326,5.7377651200000015,0.95,23.0,0.0158,0.7615773105863908,0.275,0.27,0.205,0.25
7,supply_adjusted,6.425,0.29500000000000004,0.625,0.6351351351351351,0.34,0.4348148148148148,5.875212096000001,0.81,25.0,0.01505,0.7106335201775947,0.255,0.27,0.265,0.21
8,supply_adjusted,6.04,0.33499999999999996,0.61,0.6129032258064516,0.38,0.5422222222222222,5.908169676800001,0.84,23.0,0.015050000000000001,0.7106335201775947,0.265,0.215,0.23,0.29
9,supply_adjusted,5.98,0.33999999999999997,0.62,0.6,0.36,0.44545454545454555,5.922535741440002,0.88,24.0,0.014250000000000002,0.6519202405202649,0.265,0.245,0.245,0.245
10,supply_adjusted,6.595,0.28,0.605,0.6457399103139013,0.34,0.45411764705882346,6.057028593152001,0.79,14.0,0.015,0.7071067811865476,0.32,0.21,0.225,0.245
11,supply_adjusted,5.645,0.37,0.655,0.6146341463414634,0.41,0.5236363636363637,5.974622874521601,0.79,21.0,0.015300000000000003,0.7280109889280518,0.285,0.22,0.205,0.29
12,supply_adjusted,6.39,0.30000000000000004,0.61,0.660377358490566,0.31,0.6236,6.057698299617281,0.72,14.0,0.01465,0.6819090848492928,0.245,0.22,0.225,0.31
13,supply_adjusted,5.49,0.39,0.61,0.6524064171122995,0.42,0.43857142857142845,5.944158639693825,0.65,19.0,0.0144,0.6633249580710799,0.295,0.23,0.21,0.265
