step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,demand_only,5.85,0.365,0.5,0.7791411042944786,0.51,0.4075,5.570000000000001,0.36,0.0,0.0139,0.6244997998398398,0.28,0.23,0.27,0.22
1,demand_only,5.99,0.33999999999999997,0.61,0.6633165829145728,0.38,0.27166666666666667,5.654000000000001,0.67,0.0,0.01435,0.6595452979136459,0.245,0.27,0.23,0.255
2,demand_only,5.645,0.38,0.555,0.6631016042780749,0.44,0.33,5.652200000000001,0.63,12.0,0.014750000000000001,0.689202437604511,0.245,0.255,0.275,0.225
3,demand_only,5.865,0.355,0.585,0.6615384615384615,0.4,0.286,5.694760000000001,0.66,11.0,0.015099999999999999,0.714142842854285,0.275,0.24,0.275,0.21
4,demand_only,4.9,0.45499999999999996,0.55,0.6449704142011834,0.47,0.40333333333333327,5.535808000000002,0.6,18.0,0.014949999999999998,0.7035623639735145,0.24,0.255,0.26,0.245
5,demand_only,5.725,0.375,0.525,0.6345177664974619,0.39,0.26333333333333336,5.5736464,0.72,21.0,0.014949999999999998,0.7035623639735145,0.24,0.25,0.27,0.24
6,demand_only,5.685,0.38,0.515,0.5904761904761905,0.45,0.25333333333333335,5.59591712,0.86,14.0,0.0156,0.7483314773547883,0.29,0.25,0.24,0.22
7,demand_only,6.145,0.32499999999999996,0.605,0.6164383561643836,0.36,0.314,5.705733696000001,0.84,24.0,0.01465,0.6819090848492928,0.24,0.265,0.275,0.22
8,demand_only,6.35,0.30500000000000005,0.6,0.6261261261261262,0.32,0.316,5.834586956800001,0.83,20.0,0.014950000000000001,0.7035623639735145,0.24,0.245,0.25,0.265
9,demand_only,5.91,0.355,0.54,0.6231884057971014,0.36,0.278,5.849669565440001,0.78,15.0,0.0151,0.714142842854285,0.25,0.245,0.295,0.21
10,demand_only,5.965,0.345,0.585,0.6485148514851485,0.35,0.21142857142857138,5.8727356523520005,0.71,24.0,0.0156,0.7483314773547883,0.25,0.26,0.245,0.245
11,demand_only,5.73,0.375,0.52,0.6443298969072165,0.41,0.282,5.844188521881602,0.69,18.0,0.015350000000000003,0.7314369419163897,0.29,0.235,0.25,0.225
12,demand_only,6.105,0.32999999999999996,0.595,0.6600985221674877,0.41,0.292,5.89635081750528,0.69,12.0,0.013950000000000004,0.6284902544988268,0.26,0.26,0.23,0.25
13,demand_only,5.87,0.355,0.58,0.6323529411764706,0.44,0.30000000000000004,5.891080654004225,0.75,15.0,0.01355,0.5958187643906492,0.285,0.275,0.2,0.24
14,demand_only,5.775,0.365,0.575,0.6225490196078431,0.39,0.28400000000000003,5.867864523203379,0.77,13.0,0.01455,0.6745368781616021,0.25,0.22,0.235,0.295
15,demand_only,5.685,0.37,0.615,0.6395939086294417,0.43,0.19571428571428565,5.831291618562704,0.71,17.0,0.014399999999999998,0.6633249580710799,0.2,0.225,0.325,0.25
16,demand_only,6.56,0.29000000000000004,0.54,0.6283185840707964,0.35,0.34400000000000014,5.977033294850164,0.84,17.0,0.015050000000000001,0.7106335201775947,0.305,0.21,0.21,0.275
17,demand_only,6.34,0.30500000000000005,0.61,0.6376146788990825,0.36,0.306,6.049626635880132,0.79,19.0,0.015349999999999999,0.7314369419163897,0.255,0.25,0.27,0.225
18,demand_only,5.8,0.36,0.6,0.64,0.39,0.292,5.999701308704106,0.72,25.0,0.0148,0.6928203230275509,0.27,0.285,0.225,0.22
19,demand_only,6.36,0.30500000000000005,0.59,0.6747572815533981,0.38,0.302,6.0717610469632834,0.67,17.0,0.0151,0.714142842854285,0.245,0.215,0.295,0.245
20,demand_only,4.915,0.45499999999999996,0.535,0.6089385474860335,0.48,0.21666666666666667,5.840408837570628,0.7,18.0,0.014650000000000002,0.6819090848492928,0.26,0.26,0.235,0.245
21,demand_only,6.59,0.28,0.61,0.6233766233766234,0.33,0.28833333333333333,5.9903270700565034,0.87,12.0,0.015700000000000002,0.7549834435270749,0.225,0.265,0.255,0.255
22,demand_only,5.91,0.35,0.59,0.6018518518518519,0.4,0.38,5.974261656045203,0.86,23.0,0.015550000000000001,0.744983221287567,0.235,0.245,0.27,0.25
23,demand_only,5.92,0.355,0.53,0.6354679802955665,0.41,0.27999999999999997,5.963409324836161,0.74,23.0,0.014400000000000001,0.6633249580710799,0.215,0.205,0.33,0.25
24,demand_only,5.945,0.345,0.605,0.6717948717948717,0.43,0.296,5.95972745986893,0.64,27.0,0.016,0.7745966692414834,0.23,0.21,0.31,0.25
25,demand_only,5.735,0.365,0.615,0.616504854368932,0.37,0.31000000000000005,5.914781967895144,0.79,13.0,0.0154,0.7348469228349535,0.195,0.215,0.31,0.28
26,demand_only,6.11,0.33499999999999996,0.54,0.6363636363636364,0.42,0.292,5.953825574316116,0.76,16.0,0.014899999999999997,0.7,0.275,0.18,0.28,0.265
27,demand_only,5.615,0.38,0.585,0.5933014354066986,0.41,0.2583333333333333,5.886060459452892,0.85,22.0,0.015449999999999998,0.73824115301167,0.205,0.275,0.275,0.245
28,demand_only,5.315,0.41000000000000003,0.585,0.5812807881773399,0.42,0.3375,5.771848367562313,0.85,17.0,0.0164,0.8,0.23,0.26,0.245,0.265
29,demand_only,5.545,0.39,0.555,0.5781990521327014,0.39,0.26833333333333337,5.7264786940498515,0.89,35.0,0.0155,0.7416198487095663,0.24,0.235,0.285,0.24
30,demand_only,6.15,0.32999999999999996,0.55,0.6146788990825688,0.32,0.302,5.811182955239881,0.84,22.0,0.015000000000000001,0.7071067811865476,0.245,0.245,0.28,0.23
31,demand_only,5.67,0.37,0.63,0.6331658291457286,0.38,0.27399999999999997,5.782946364191905,0.73,22.0,0.015349999999999999,0.7314369419163897,0.215,0.21,0.325,0.25
32,demand_only,5.895,0.355,0.555,0.6683937823834197,0.41,0.27,5.805357091353525,0.64,15.0,0.01445,0.6670832032063166,0.245,0.255,0.3,0.2
33,demand_only,5.595,0.38,0.605,0.6358974358974359,0.43,0.298,5.76328567308282,0.71,18.0,0.014249999999999999,0.6519202405202649,0.225,0.23,0.285,0.26
34,demand_only,6.72,0.265,0.63,0.6743119266055045,0.3,0.33000000000000007,5.954628538466255,0.71,18.0,0.014650000000000002,0.6819090848492928,0.265,0.21,0.315,0.21
35,demand_only,6.53,0.29000000000000004,0.57,0.6425339366515838,0.39,0.4075,6.069702830773005,0.79,13.0,0.01475,0.689202437604511,0.195,0.23,0.32,0.255
36,demand_only,6.125,0.33499999999999996,0.525,0.5964125560538116,0.34,0.326,6.080762264618404,0.9,19.0,0.014400000000000001,0.6633249580710799,0.27,0.19,0.265,0.275
37,demand_only,6.11,0.33999999999999997,0.49,0.5641025641025641,0.35,0.27,6.086609811694723,1.02,18.0,0.015600000000000003,0.7483314773547883,0.24,0.17,0.275,0.315
38,demand_only,6.24,0.31999999999999995,0.56,0.5991189427312775,0.32,0.31000000000000005,6.117287849355779,0.91,30.0,0.014700000000000001,0.6855654600401044,0.3,0.235,0.28,0.185
39,demand_only,6.07,0.33499999999999996,0.58,0.6045454545454545,0.4,0.308,6.107830279484624,0.87,25.0,0.013950000000000002,0.6284902544988268,0.29,0.2,0.275,0.235
40,demand_only,6.045,0.33999999999999997,0.555,0.5919282511210763,0.4,0.31,6.095264223587699,0.91,19.0,0.015099999999999999,0.714142842854285,0.24,0.175,0.34,0.245
41,demand_only,6.465,0.29500000000000004,0.585,0.6130434782608696,0.35,0.324,6.169211378870159,0.89,23.0,0.014899999999999998,0.7,0.21,0.27,0.265,0.255
42,demand_only,6.555,0.28500000000000003,0.595,0.5958333333333333,0.33,0.29,6.246369103096129,0.97,23.0,0.014849999999999999,0.6964194138592059,0.225,0.26,0.26,0.255
43,demand_only,6.8,0.26,0.6,0.6434782608695652,0.36,0.385,6.3570952824769025,0.82,21.0,0.013250000000000001,0.570087712549569,0.25,0.205,0.275,0.27
44,demand_only,6.07,0.33999999999999997,0.53,0.6439024390243903,0.41,0.28,6.299676225981523,0.73,17.0,0.014100000000000001,0.6403124237432849,0.275,0.2,0.26,0.265
45,demand_only,6.145,0.32999999999999996,0.555,0.6063348416289592,0.37,0.27999999999999997,6.2687409807852195,0.87,20.0,0.0146,0.6782329983125268,0.215,0.205,0.34,0.24
46,demand_only,6.39,0.30000000000000004,0.61,0.6222222222222222,0.36,0.3725,6.292992784628175,0.85,11.0,0.0151,0.714142842854285,0.235,0.235,0.3,0.23
47,demand_only,6.24,0.31499999999999995,0.61,0.5780590717299579,0.34,0.2966666666666667,6.28239422770254,1.0,26.0,0.016550000000000002,0.8093207028119322,0.225,0.21,0.265,0.3
48,demand_only,6.11,0.32999999999999996,0.59,0.600896860986547,0.36,0.28800000000000003,6.247915382162032,0.89,21.0,0.01625,0.7905694150420949,0.25,0.235,0.27,0.245
49,demand_only,5.43,0.4,0.57,0.631578947368421,0.4,0.264,6.0843323057296255,0.7,31.0,0.01595,0.7713624310270756,0.29,0.23,0.2,0.28
50,demand_only,5.87,0.36,0.53,0.6464646464646465,0.37,0.302,6.041465844583701,0.7,23.0,0.015200000000000002,0.7211102550927979,0.265,0.215,0.285,0.235
51,demand_only,5.925,0.35,0.575,0.5829596412556054,0.39,0.23999999999999996,6.018172675666961,0.93,15.0,0.0149,0.7,0.255,0.28,0.23,0.235
52,demand_only,6.045,0.33999999999999997,0.555,0.6,0.37,0.22833333333333336,6.023538140533569,0.88,10.0,0.013250000000000001,0.570087712549569,0.215,0.215,0.295,0.275
53,demand_only,6.475,0.29500000000000004,0.575,0.6380090497737556,0.36,0.27166666666666667,6.113830512426856,0.8,30.0,0.01405,0.6363961030678927,0.265,0.27,0.225,0.24
54,demand_only,6.345,0.30500000000000005,0.605,0.6177777777777778,0.37,0.3925,6.160064409941485,0.86,12.0,0.014150000000000001,0.6442049363362563,0.275,0.265,0.245,0.215
55,demand_only,6.035,0.345,0.515,0.5927601809954751,0.4,0.2483333333333333,6.1350515279531885,0.9,14.0,0.015099999999999999,0.714142842854285,0.275,0.21,0.285,0.23
56,demand_only,5.66,0.375,0.59,0.5924170616113744,0.39,0.3625,6.04004122236255,0.86,24.0,0.01535,0.7314369419163897,0.26,0.235,0.24,0.265
57,demand_only,6.31,0.31000000000000005,0.59,0.6133333333333333,0.37,0.324,6.094032977890041,0.87,23.0,0.0142,0.648074069840786,0.23,0.21,0.305,0.255
58,demand_only,6.475,0.29500000000000004,0.575,0.6351351351351351,0.39,0.30400000000000005,6.170226382312032,0.81,17.0,0.014949999999999998,0.7035623639735145,0.275,0.23,0.265,0.23
59,demand_only,5.815,0.365,0.535,0.6135265700483091,0.36,0.3625,6.0991811058496275,0.8,19.0,0.0144,0.6633249580710799,0.23,0.215,0.26,0.295
60,demand_only,5.5,0.39,0.6,0.6421052631578947,0.48,0.254,5.979344884679701,0.68,17.0,0.014100000000000003,0.6403124237432849,0.185,0.245,0.27,0.3
61,demand_only,5.6,0.38,0.6,0.6739130434782609,0.45,0.33,5.903475907743761,0.6,16.0,0.014350000000000002,0.6595452979136459,0.215,0.245,0.265,0.275
62,demand_only,5.41,0.41000000000000003,0.49,0.6276595744680851,0.49,0.20857142857142852,5.804780726195011,0.7,18.0,0.01435,0.6595452979136459,0.285,0.28,0.255,0.18
63,demand_only,5.345,0.41000000000000003,0.555,0.6276595744680851,0.44,0.266,5.712824580956007,0.7,15.0,0.014950000000000001,0.7035623639735145,0.285,0.195,0.265,0.255
64,demand_only,6.215,0.31999999999999995,0.585,0.6699507389162561,0.38,0.3825,5.813259664764807,0.67,20.0,0.0144,0.6633249580710799,0.27,0.22,0.24,0.27
65,demand_only,6.525,0.29500000000000004,0.525,0.597457627118644,0.33,0.25714285714285706,5.9556077318118446,0.95,11.0,0.013699999999999999,0.6082762530298219,0.245,0.23,0.275,0.25
66,demand_only,5.715,0.37,0.585,0.5338983050847458,0.36,0.26666666666666666,5.907486185449477,1.1,19.0,0.01455,0.6745368781616021,0.245,0.255,0.215,0.285
67,demand_only,6.625,0.275,0.625,0.6016597510373444,0.35,0.316,6.050988948359581,0.96,27.0,0.016000000000000004,0.7745966692414834,0.215,0.275,0.26,0.25
68,demand_only,5.87,0.355,0.58,0.5707964601769911,0.42,0.29400000000000004,6.014791158687666,0.97,17.0,0.015250000000000003,0.724568837309472,0.25,0.19,0.265,0.295
69,demand_only,5.785,0.365,0.565,0.6076555023923444,0.42,0.24666666666666665,5.968832926950132,0.82,36.0,0.014599999999999998,0.6782329983125268,0.29,0.17,0.255,0.285
70,demand_only,5.85,0.36,0.55,0.5981308411214953,0.42,0.26499999999999996,5.945066341560106,0.86,27.0,0.01475,0.689202437604511,0.235,0.22,0.235,0.31
71,demand_only,6.435,0.30000000000000004,0.565,0.6451612903225806,0.38,0.25666666666666665,6.043053073248085,0.77,23.0,0.014549999999999999,0.6745368781616021,0.275,0.19,0.25,0.285
72,demand_only,6.15,0.32999999999999996,0.55,0.6146788990825688,0.36,0.3320000000000001,6.064442458598467,0.84,25.0,0.014750000000000001,0.689202437604511,0.27,0.245,0.235,0.25
