step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,5.435,0.405,0.515,0.7484276729559748,0.46,0.31799999999999995,5.487,0.4,0.0,0.014450000000000001,0.6670832032063166,0.265,0.22,0.255,0.26
1,supply_adjusted,4.975,0.44999999999999996,0.525,0.6285714285714286,0.48,0.5549999999999999,5.384600000000001,0.65,0.0,0.013700000000000004,0.6082762530298219,0.27,0.25,0.26,0.22
2,supply_adjusted,5.795,0.36,0.605,0.6095238095238096,0.37,0.4775,5.46668,0.82,9.0,0.014650000000000002,0.6819090848492928,0.255,0.2,0.27,0.275
3,supply_adjusted,6.245,0.31499999999999995,0.605,0.5982532751091703,0.32,0.4929166666666668,5.622344000000001,0.92,7.0,0.013550000000000001,0.5958187643906492,0.28,0.235,0.235,0.25
4,supply_adjusted,6.315,0.31000000000000005,0.585,0.6133333333333333,0.36,0.5126315789473684,5.7608752,0.87,16.0,0.01455,0.6745368781616021,0.29,0.23,0.26,0.22
5,supply_adjusted,5.64,0.37,0.66,0.6116504854368932,0.4,0.47300000000000003,5.736700160000001,0.8,21.0,0.014999999999999998,0.7071067811865476,0.255,0.265,0.245,0.235
6,supply_adjusted,6.3,0.31000000000000005,0.6,0.6634615384615384,0.36,0.4775000000000001,5.849360128000001,0.7,19.0,0.01345,0.5873670062235365,0.27,0.245,0.3,0.185
7,supply_adjusted,5.53,0.385,0.62,0.6612903225806451,0.38,0.48105263157894734,5.7854881024,0.63,12.0,0.015150000000000004,0.7176350047203662,0.28,0.215,0.235,0.27
8,supply_adjusted,5.77,0.365,0.58,0.6105769230769231,0.4,0.45809523809523806,5.782390481920001,0.81,9.0,0.014099999999999998,0.6403124237432849,0.25,0.215,0.265,0.27
9,supply_adjusted,6.44,0.30000000000000004,0.56,0.6086956521739131,0.36,0.39760000000000006,5.913912385536001,0.9,15.0,0.01455,0.6745368781616021,0.245,0.245,0.29,0.22
10,supply_adjusted,5.56,0.385,0.59,0.640625,0.45,0.445625,5.843129908428802,0.69,19.0,0.014050000000000002,0.6363961030678927,0.245,0.225,0.295,0.235
11,supply_adjusted,5.42,0.395,0.63,0.654054054054054,0.41,0.46049999999999996,5.758503926743041,0.64,20.0,0.015950000000000002,0.7713624310270756,0.285,0.24,0.25,0.225
12,supply_adjusted,5.75,0.36,0.65,0.6597938144329897,0.45,0.4947826086956521,5.756803141394434,0.66,14.0,0.01495,0.7035623639735145,0.225,0.23,0.28,0.265
13,supply_adjusted,5.53,0.385,0.62,0.6577540106951871,0.46,0.4590000000000001,5.711442513115546,0.64,10.0,0.013500000000000002,0.5916079783099616,0.275,0.23,0.235,0.26
14,supply_adjusted,5.67,0.375,0.58,0.625,0.4,0.5222727272727272,5.703154010492438,0.75,13.0,0.013950000000000002,0.6284902544988268,0.32,0.22,0.24,0.22
15,supply_adjusted,6.135,0.32499999999999996,0.615,0.5818965517241379,0.41,0.5273684210526315,5.78952320839395,0.97,13.0,0.013900000000000003,0.6244997998398398,0.25,0.26,0.245,0.245
16,supply_adjusted,5.365,0.405,0.585,0.5613207547169812,0.4,0.44952380952380955,5.70461856671516,0.93,17.0,0.015650000000000004,0.7516648189186453,0.225,0.235,0.29,0.25
17,supply_adjusted,6.61,0.28,0.59,0.6545454545454545,0.37,0.4885,5.8856948533721285,0.76,30.0,0.014600000000000002,0.6782329983125268,0.235,0.225,0.32,0.22
18,supply_adjusted,6.08,0.32499999999999996,0.67,0.5947136563876652,0.37,0.596,5.924555882697704,0.92,14.0,0.015749999999999997,0.758287544405155,0.19,0.24,0.3,0.27
19,supply_adjusted,6.68,0.27,0.62,0.6375545851528385,0.33,0.5766666666666667,6.075644706158162,0.83,18.0,0.0146,0.6782329983125268,0.275,0.22,0.205,0.3
20,supply_adjusted,5.84,0.355,0.61,0.6386138613861386,0.39,0.4978947368421053,6.028515764926531,0.73,25.0,0.014650000000000002,0.6819090848492928,0.27,0.22,0.25,0.26
21,supply_adjusted,6.035,0.33499999999999996,0.615,0.5659574468085107,0.33,0.4816,6.0298126119412245,1.02,7.0,0.0155,0.7416198487095663,0.28,0.24,0.21,0.27
22,supply_adjusted,6.56,0.28500000000000003,0.59,0.6355555555555555,0.34,0.5304545454545455,6.13585008955298,0.82,19.0,0.014150000000000005,0.6442049363362563,0.245,0.235,0.215,0.305
23,supply_adjusted,5.34,0.405,0.61,0.6574585635359116,0.47,0.6122222222222223,5.976680071642384,0.62,22.0,0.013300000000000001,0.5744562646538028,0.26,0.225,0.225,0.29
24,supply_adjusted,5.49,0.39,0.61,0.5951219512195122,0.4,0.4015789473684211,5.879344057313907,0.83,15.0,0.01445,0.6670832032063166,0.265,0.25,0.255,0.23
25,supply_adjusted,6.46,0.29000000000000004,0.64,0.5966386554621849,0.32,0.526842105263158,5.995475245851126,0.96,8.0,0.015700000000000002,0.7549834435270749,0.22,0.235,0.25,0.295
26,supply_adjusted,5.52,0.39,0.58,0.6161616161616161,0.43,0.49105263157894724,5.900380196680901,0.76,33.0,0.01545,0.73824115301167,0.265,0.225,0.21,0.3
27,supply_adjusted,5.94,0.345,0.61,0.5874439461883408,0.36,0.5652380952380952,5.9083041573447215,0.92,17.0,0.014699999999999998,0.6855654600401044,0.305,0.215,0.215,0.265
28,supply_adjusted,6.89,0.25,0.61,0.625,0.32,0.502,6.104643325875777,0.9,16.0,0.01405,0.6363961030678927,0.255,0.21,0.27,0.265
29,supply_adjusted,6.16,0.32499999999999996,0.59,0.6164383561643836,0.35,0.5850000000000001,6.115714660700621,0.84,22.0,0.01475,0.689202437604511,0.295,0.23,0.19,0.285
30,supply_adjusted,5.68,0.375,0.57,0.5868544600938967,0.45,0.5052631578947367,6.0285717285604985,0.88,18.0,0.0139,0.6244997998398398,0.245,0.3,0.215,0.24
31,supply_adjusted,5.7,0.375,0.55,0.6157635467980296,0.4,0.49304347826086947,5.962857382848399,0.78,16.0,0.014150000000000001,0.6442049363362563,0.255,0.27,0.235,0.24
32,supply_adjusted,4.815,0.45999999999999996,0.585,0.5684210526315789,0.5,0.4186363636363636,5.733285906278719,0.82,19.0,0.01415,0.6442049363362563,0.255,0.25,0.225,0.27
33,supply_adjusted,6.255,0.31000000000000005,0.645,0.6026200873362445,0.36,0.49625,5.8376287250229755,0.91,18.0,0.015600000000000001,0.7483314773547883,0.26,0.25,0.23,0.26
34,supply_adjusted,5.87,0.355,0.58,0.6292682926829268,0.41,0.469,5.844102980018381,0.76,19.0,0.013600000000000003,0.6,0.305,0.23,0.23,0.235
35,supply_adjusted,5.13,0.42500000000000004,0.62,0.6284153005464481,0.43,0.4545,5.701282384014705,0.68,19.0,0.014400000000000003,0.6633249580710799,0.26,0.225,0.225,0.29
