step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,5.48,0.405,0.47,0.7777777777777778,0.53,0.30599999999999994,5.496000000000001,0.34,0.0,0.0148,0.6928203230275509,0.28,0.22,0.21,0.29
1,supply_adjusted,4.955,0.44499999999999995,0.595,0.6416184971098265,0.48,0.42769230769230776,5.3877999999999995,0.62,0.0,0.013999999999999999,0.6324555320336759,0.255,0.22,0.235,0.29
2,supply_adjusted,5.745,0.37,0.555,0.6428571428571429,0.44,0.35095238095238096,5.459239999999999,0.7,7.0,0.01375,0.6123724356957945,0.245,0.25,0.235,0.27
3,supply_adjusted,6.48,0.29500000000000004,0.57,0.6778846153846154,0.41,0.31277777777777777,5.663392000000001,0.67,17.0,0.014,0.6324555320336759,0.23,0.255,0.255,0.26
4,supply_adjusted,6.215,0.32499999999999996,0.535,0.5844155844155844,0.32,0.40149999999999997,5.773713600000001,0.96,8.0,0.0145,0.6708203932499369,0.27,0.2,0.28,0.25
5,supply_adjusted,6.685,0.27,0.615,0.5816733067729084,0.34,0.512,5.95597088,1.05,18.0,0.01455,0.6745368781616021,0.23,0.265,0.255,0.25
6,supply_adjusted,6.875,0.25,0.625,0.6072874493927125,0.31,0.507,6.139776704000001,0.97,25.0,0.01345,0.5873670062235365,0.255,0.24,0.25,0.255
7,supply_adjusted,6.575,0.28500000000000003,0.575,0.6620370370370371,0.32,0.471875,6.226821363200002,0.73,20.0,0.015,0.7071067811865476,0.21,0.275,0.25,0.265
8,supply_adjusted,5.045,0.43500000000000005,0.605,0.6348314606741573,0.47,0.4808695652173913,5.990457090560002,0.65,23.0,0.01565,0.7516648189186453,0.275,0.25,0.24,0.235
9,supply_adjusted,5.75,0.36,0.65,0.5953488372093023,0.36,0.4732,5.942365672448001,0.87,18.0,0.01495,0.7035623639735145,0.25,0.185,0.28,0.285
10,supply_adjusted,5.89,0.35,0.61,0.5829596412556054,0.4,0.48875,5.931892537958402,0.93,14.0,0.01415,0.6442049363362563,0.3,0.25,0.22,0.23
11,supply_adjusted,6.205,0.31499999999999995,0.645,0.6116071428571429,0.35,0.4885000000000001,5.98651403036672,0.87,22.0,0.014899999999999998,0.7,0.24,0.225,0.265,0.27
12,supply_adjusted,6.315,0.31000000000000005,0.585,0.6865671641791045,0.39,0.49347826086956514,6.0522112242933765,0.63,20.0,0.01345,0.5873670062235365,0.26,0.2,0.295,0.245
