step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,5.04,0.45499999999999996,0.41,0.7124183006535948,0.48,0.0,5.4079999999999995,0.44,0.0,0.0134,0.5830951894845301,0.27,0.225,0.26,0.245
1,baseline,5.615,0.385,0.535,0.6473684210526316,0.38,0.0,5.449400000000001,0.67,0.0,0.014650000000000003,0.6819090848492928,0.2,0.255,0.235,0.31
2,baseline,6.03,0.35,0.47,0.6735751295336787,0.43,0.0,5.565520000000001,0.63,16.0,0.014400000000000003,0.6633249580710799,0.315,0.235,0.225,0.225
3,baseline,5.22,0.43000000000000005,0.48,0.5507246376811594,0.43,0.0,5.496416,0.93,18.0,0.0147,0.6855654600401044,0.305,0.255,0.225,0.215
4,baseline,5.89,0.36,0.51,0.5818181818181818,0.41,0.0,5.575132800000001,0.92,13.0,0.013900000000000001,0.6244997998398398,0.21,0.24,0.275,0.275
5,baseline,5.855,0.365,0.495,0.5450643776824035,0.37,0.0,5.631106240000001,1.06,29.0,0.015050000000000001,0.7106335201775947,0.26,0.225,0.27,0.245
6,baseline,5.855,0.36,0.545,0.5638766519823789,0.36,0.0,5.675884992000001,0.99,24.0,0.013750000000000004,0.6123724356957945,0.25,0.215,0.27,0.265
7,baseline,5.955,0.35,0.545,0.5579399141630901,0.36,0.0,5.731707993600001,1.03,27.0,0.014199999999999999,0.648074069840786,0.255,0.23,0.245,0.27
8,baseline,5.765,0.37,0.535,0.5701357466063348,0.4,0.0,5.738366394880002,0.95,24.0,0.014750000000000001,0.689202437604511,0.275,0.26,0.225,0.24
9,baseline,5.27,0.42000000000000004,0.53,0.5395348837209303,0.4,0.0,5.644693115904001,0.99,21.0,0.013499999999999998,0.5916079783099616,0.25,0.225,0.275,0.25
10,baseline,6.28,0.31499999999999995,0.57,0.5780590717299579,0.33,0.0,5.7717544927232005,1.0,26.0,0.013600000000000001,0.6,0.25,0.245,0.245,0.26
11,baseline,5.49,0.4,0.51,0.5529953917050692,0.39,0.0,5.715403594178561,0.97,23.0,0.014450000000000003,0.6670832032063166,0.31,0.235,0.23,0.225
12,baseline,6.44,0.30000000000000004,0.56,0.625,0.36,0.0,5.860322875342849,0.84,22.0,0.013550000000000003,0.5958187643906492,0.3,0.23,0.21,0.26
13,baseline,6.09,0.33999999999999997,0.51,0.6534653465346535,0.39,0.0,5.9062583002742794,0.7,26.0,0.014300000000000002,0.6557438524302001,0.285,0.195,0.25,0.27
14,baseline,5.465,0.395,0.585,0.6142131979695431,0.43,0.0,5.818006640219424,0.76,19.0,0.01345,0.5873670062235365,0.285,0.255,0.225,0.235
15,baseline,5.065,0.43999999999999995,0.535,0.5544554455445545,0.43,0.0,5.667405312175539,0.9,14.0,0.01475,0.689202437604511,0.25,0.245,0.265,0.24
16,baseline,5.955,0.355,0.495,0.5707964601769911,0.4,0.0,5.724924249740432,0.97,26.0,0.01455,0.6745368781616021,0.235,0.265,0.29,0.21
17,baseline,6.1,0.33999999999999997,0.5,0.5714285714285714,0.37,0.0,5.799939399792346,0.99,23.0,0.014099999999999998,0.6403124237432849,0.3,0.2,0.26,0.24
18,baseline,5.705,0.37,0.595,0.5943396226415094,0.35,0.0,5.780951519833877,0.86,29.0,0.0158,0.7615773105863908,0.24,0.21,0.29,0.26
19,baseline,6.02,0.345,0.53,0.6036866359447005,0.39,0.0,5.828761215867101,0.86,20.0,0.013599999999999998,0.6,0.215,0.25,0.32,0.215
20,baseline,6.195,0.32999999999999996,0.505,0.5826086956521739,0.32,0.0,5.9020089726936815,0.96,23.0,0.01485,0.6964194138592059,0.26,0.29,0.23,0.22
21,baseline,5.845,0.36,0.555,0.5541125541125541,0.43,0.0,5.890607178154945,1.03,22.0,0.01465,0.6819090848492928,0.235,0.23,0.305,0.23
22,baseline,6.065,0.345,0.485,0.5695652173913044,0.38,0.0,5.925485742523956,0.99,31.0,0.013850000000000001,0.6204836822995429,0.275,0.225,0.285,0.215
23,baseline,6.095,0.33499999999999996,0.555,0.6157407407407407,0.41,0.0,5.959388594019166,0.83,26.0,0.014100000000000001,0.6403124237432849,0.3,0.17,0.25,0.28
24,baseline,5.54,0.395,0.51,0.5931372549019608,0.41,0.0,5.875510875215333,0.83,22.0,0.01345,0.5873670062235365,0.245,0.22,0.285,0.25
25,baseline,5.97,0.35,0.53,0.593607305936073,0.37,0.0,5.894408700172266,0.89,16.0,0.014050000000000002,0.6363961030678927,0.285,0.2,0.305,0.21
26,baseline,5.68,0.375,0.57,0.5841121495327103,0.38,0.0,5.8515269601378135,0.89,18.0,0.01335,0.5787918451395113,0.245,0.23,0.255,0.27
27,baseline,5.88,0.36,0.52,0.5765765765765766,0.38,0.0,5.857221568110251,0.94,19.0,0.0138,0.6164414002968976,0.275,0.215,0.315,0.195
28,baseline,6.3,0.32499999999999996,0.45,0.5921052631578947,0.36,0.0,5.945777254488202,0.93,21.0,0.012650000000000002,0.51478150704935,0.28,0.26,0.285,0.175
29,baseline,5.57,0.39,0.53,0.5951219512195122,0.4,0.0,5.870621803590561,0.83,28.0,0.01345,0.5873670062235365,0.26,0.23,0.305,0.205
30,baseline,5.62,0.39,0.48,0.5596330275229358,0.41,0.0,5.820497442872449,0.96,17.0,0.014,0.6324555320336759,0.28,0.185,0.3,0.235
31,baseline,6.295,0.32499999999999996,0.455,0.5973451327433629,0.34,0.0,5.915397954297959,0.91,18.0,0.01385,0.6204836822995429,0.325,0.25,0.23,0.195
32,baseline,5.575,0.39,0.525,0.583732057416268,0.43,0.0,5.847318363438368,0.87,28.0,0.014150000000000001,0.6442049363362563,0.305,0.195,0.24,0.26
33,baseline,5.255,0.42000000000000004,0.545,0.5550239234449761,0.41,0.0,5.728854690750694,0.93,21.0,0.014849999999999997,0.6964194138592059,0.24,0.27,0.265,0.225
34,baseline,5.65,0.38,0.55,0.5961538461538461,0.39,0.0,5.713083752600555,0.84,32.0,0.01435,0.6595452979136459,0.25,0.255,0.305,0.19
35,baseline,5.47,0.4,0.53,0.5633802816901409,0.42,0.0,5.664467002080445,0.93,19.0,0.01395,0.6284902544988268,0.265,0.265,0.285,0.185
36,baseline,6.355,0.30500000000000005,0.595,0.5840336134453782,0.36,0.0,5.802573601664356,0.99,22.0,0.0128,0.5291502622129182,0.23,0.24,0.29,0.24
37,baseline,6.235,0.32999999999999996,0.465,0.5606694560669456,0.32,0.0,5.889058881331485,1.05,22.0,0.01355,0.5958187643906492,0.32,0.215,0.285,0.18
38,baseline,6.425,0.31000000000000005,0.475,0.6052631578947368,0.35,0.0,5.996247105065188,0.9,23.0,0.013550000000000001,0.5958187643906492,0.275,0.2,0.315,0.21
39,baseline,5.595,0.39,0.505,0.5951219512195122,0.41,0.0,5.915997684052151,0.83,27.0,0.0142,0.648074069840786,0.25,0.215,0.3,0.235
40,baseline,5.745,0.375,0.505,0.6038647342995169,0.45,0.0,5.881798147241721,0.82,23.0,0.013300000000000001,0.5744562646538028,0.195,0.23,0.35,0.225
41,baseline,6.045,0.345,0.505,0.5954545454545455,0.38,0.0,5.914438517793376,0.89,18.0,0.013500000000000002,0.5916079783099616,0.33,0.19,0.235,0.245
42,baseline,4.97,0.44999999999999996,0.53,0.5288461538461539,0.4,0.0,5.725550814234701,0.98,24.0,0.014799999999999999,0.6928203230275509,0.27,0.215,0.235,0.28
43,baseline,6.025,0.35,0.475,0.5752212389380531,0.34,0.0,5.785440651387762,0.96,26.0,0.013250000000000003,0.570087712549569,0.255,0.195,0.295,0.255
44,baseline,6.21,0.32499999999999996,0.54,0.5793991416309013,0.37,0.0,5.87035252111021,0.98,22.0,0.013399999999999999,0.5830951894845301,0.275,0.205,0.26,0.26
45,baseline,6.135,0.33999999999999997,0.465,0.559322033898305,0.34,0.0,5.923282016888168,1.04,18.0,0.014049999999999998,0.6363961030678927,0.27,0.21,0.295,0.225
46,baseline,5.44,0.4,0.56,0.5150214592274678,0.38,0.0,5.826625613510535,1.13,28.0,0.015549999999999998,0.744983221287567,0.25,0.235,0.32,0.195
47,baseline,6.145,0.33499999999999996,0.505,0.5236220472440944,0.36,0.0,5.8903004908084275,1.21,28.0,0.014150000000000001,0.6442049363362563,0.235,0.26,0.28,0.225
48,baseline,5.04,0.44499999999999995,0.51,0.5336538461538461,0.42,0.0,5.720240392646742,0.97,35.0,0.014300000000000002,0.6557438524302001,0.26,0.225,0.275,0.24
49,baseline,5.97,0.35,0.53,0.6310679611650486,0.36,0.0,5.770192314117394,0.76,35.0,0.01405,0.6363961030678927,0.23,0.205,0.34,0.225
50,baseline,6.055,0.345,0.495,0.6328502415458938,0.37,0.0,5.827153851293915,0.76,18.0,0.013600000000000003,0.6,0.22,0.2,0.33,0.25
51,baseline,6.18,0.32999999999999996,0.52,0.5982142857142857,0.41,0.0,5.897723081035133,0.9,11.0,0.014100000000000001,0.6403124237432849,0.27,0.215,0.315,0.2
52,baseline,5.92,0.355,0.53,0.5560344827586207,0.43,0.0,5.902178464828106,1.03,22.0,0.013849999999999998,0.6204836822995429,0.26,0.205,0.3,0.235
53,baseline,5.695,0.38,0.505,0.5166666666666667,0.4,0.0,5.860742771862484,1.16,22.0,0.01585,0.7648529270389177,0.27,0.19,0.31,0.23
54,baseline,5.425,0.41000000000000003,0.475,0.48360655737704916,0.39,0.0,5.773594217489988,1.26,30.0,0.014899999999999998,0.7,0.325,0.195,0.295,0.185
55,baseline,6.02,0.35,0.48,0.5263157894736842,0.36,0.0,5.822875373991991,1.17,43.0,0.0151,0.714142842854285,0.245,0.23,0.265,0.26
56,baseline,6.82,0.27,0.48,0.5367647058823529,0.25,0.0,6.022300299193592,1.26,28.0,0.013749999999999998,0.6123724356957945,0.265,0.255,0.27,0.21
57,baseline,6.435,0.31000000000000005,0.465,0.5655737704918032,0.33,0.0,6.104840239354875,1.06,31.0,0.0152,0.7211102550927979,0.28,0.255,0.23,0.235
