step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,5.815,0.37,0.485,0.7777777777777778,0.48,0.2699999999999999,5.563000000000001,0.36,0.0,0.013450000000000002,0.5873670062235365,0.25,0.205,0.22,0.325
1,supply_adjusted,5.77,0.365,0.58,0.671957671957672,0.38,0.6010526315789473,5.604400000000001,0.62,0.0,0.015349999999999999,0.7314369419163897,0.26,0.235,0.21,0.295
2,supply_adjusted,5.97,0.345,0.58,0.5981735159817352,0.4,0.5848148148148148,5.677520000000002,0.88,3.0,0.014350000000000002,0.6595452979136459,0.29,0.205,0.245,0.26
3,supply_adjusted,6.28,0.31000000000000005,0.62,0.5726141078838174,0.32,0.53,5.798016000000001,1.03,13.0,0.015200000000000002,0.7211102550927979,0.26,0.24,0.18,0.32
4,supply_adjusted,5.75,0.365,0.6,0.5669642857142857,0.36,0.44999999999999996,5.788412800000001,0.97,25.0,0.0155,0.7416198487095663,0.25,0.25,0.19,0.31
5,supply_adjusted,6.255,0.31499999999999995,0.595,0.6008771929824561,0.33,0.5142105263157893,5.881730240000001,0.91,18.0,0.01495,0.7035623639735145,0.265,0.28,0.215,0.24
6,supply_adjusted,5.725,0.365,0.625,0.5852534562211982,0.41,0.483,5.850384192000002,0.9,23.0,0.014050000000000002,0.6363961030678927,0.27,0.225,0.225,0.28
7,supply_adjusted,6.035,0.33499999999999996,0.615,0.5990990990990991,0.39,0.4294444444444445,5.887307353600002,0.89,19.0,0.0146,0.6782329983125268,0.235,0.28,0.23,0.255
8,supply_adjusted,5.65,0.37,0.65,0.6331658291457286,0.38,0.49105263157894735,5.8398458828800015,0.73,24.0,0.014449999999999998,0.6670832032063166,0.225,0.235,0.225,0.315
9,supply_adjusted,5.965,0.33499999999999996,0.685,0.6303317535545023,0.36,0.5126315789473684,5.864876706304001,0.78,25.0,0.01615,0.7842193570679061,0.225,0.265,0.23,0.28
10,supply_adjusted,5.395,0.4,0.605,0.5660377358490566,0.37,0.4561904761904762,5.7709013650432,0.92,12.0,0.01665,0.8154753215150046,0.27,0.215,0.195,0.32
11,supply_adjusted,5.78,0.36,0.62,0.6305418719211823,0.38,0.47714285714285715,5.77272109203456,0.75,22.0,0.01595,0.7713624310270756,0.23,0.23,0.22,0.32
12,supply_adjusted,5.99,0.33499999999999996,0.66,0.6584158415841584,0.38,0.6044827586206896,5.816176873627649,0.69,24.0,0.014049999999999998,0.6363961030678927,0.28,0.235,0.235,0.25
13,supply_adjusted,5.63,0.375,0.62,0.6578947368421053,0.44,0.5081818181818183,5.77894149890212,0.65,7.0,0.014350000000000002,0.6595452979136459,0.305,0.24,0.175,0.28
14,supply_adjusted,6.305,0.31000000000000005,0.595,0.6540284360189573,0.36,0.4063157894736842,5.8841531991216955,0.73,15.0,0.014250000000000002,0.6519202405202649,0.29,0.205,0.2,0.305
15,supply_adjusted,5.525,0.385,0.625,0.6542553191489362,0.38,0.5878947368421052,5.812322559297358,0.65,14.0,0.0153,0.7280109889280518,0.275,0.22,0.205,0.3
16,supply_adjusted,5.985,0.33499999999999996,0.665,0.6363636363636364,0.39,0.42611111111111116,5.846858047437886,0.76,14.0,0.015,0.7071067811865476,0.27,0.265,0.19,0.275
17,supply_adjusted,5.955,0.345,0.595,0.645320197044335,0.42,0.49869565217391304,5.86848643795031,0.72,17.0,0.013649999999999999,0.6041522986797286,0.21,0.235,0.275,0.28
18,supply_adjusted,5.705,0.365,0.645,0.6512820512820513,0.42,0.4921052631578948,5.835789150360247,0.68,17.0,0.01405,0.6363961030678927,0.24,0.235,0.21,0.315
19,supply_adjusted,5.995,0.33999999999999997,0.605,0.616822429906542,0.41,0.45411764705882346,5.867631320288198,0.82,12.0,0.014749999999999997,0.689202437604511,0.25,0.24,0.245,0.265
20,supply_adjusted,6.38,0.30000000000000004,0.62,0.6363636363636364,0.34,0.507391304347826,5.970105056230559,0.8,9.0,0.014300000000000002,0.6557438524302001,0.27,0.27,0.2,0.26
21,supply_adjusted,5.825,0.355,0.625,0.645,0.41,0.4644444444444445,5.941084044984447,0.71,16.0,0.014400000000000003,0.6633249580710799,0.255,0.265,0.185,0.295
22,supply_adjusted,5.995,0.33999999999999997,0.605,0.5919282511210763,0.36,0.4136842105263158,5.951867235987558,0.91,11.0,0.015049999999999997,0.7106335201775947,0.28,0.23,0.2,0.29
