step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,demand_only,5.0,0.44499999999999995,0.55,0.7655172413793103,0.5,0.29,5.4,0.34,0.0,0.0148,0.6928203230275509,0.23,0.21,0.295,0.265
1,demand_only,4.995,0.44499999999999995,0.555,0.6201117318435754,0.48,0.20714285714285707,5.319000000000001,0.68,0.0,0.015050000000000003,0.7106335201775947,0.21,0.275,0.255,0.26
2,demand_only,5.88,0.355,0.57,0.6201923076923077,0.4,0.306,5.431200000000001,0.79,13.0,0.014499999999999999,0.6708203932499369,0.23,0.32,0.22,0.23
3,demand_only,5.54,0.39,0.56,0.61,0.38,0.29000000000000004,5.452960000000001,0.78,24.0,0.01585,0.7648529270389177,0.27,0.26,0.265,0.205
4,demand_only,6.045,0.32999999999999996,0.655,0.6320754716981132,0.35,0.308,5.571368000000001,0.78,20.0,0.014450000000000001,0.6670832032063166,0.23,0.29,0.245,0.235
5,demand_only,6.36,0.31000000000000005,0.54,0.6602870813397129,0.35,0.25666666666666665,5.729094400000001,0.71,23.0,0.0134,0.5830951894845301,0.23,0.275,0.24,0.255
6,demand_only,6.17,0.32499999999999996,0.58,0.6308411214953271,0.36,0.25833333333333336,5.817275520000001,0.79,12.0,0.014249999999999999,0.6519202405202649,0.27,0.245,0.265,0.22
7,demand_only,6.095,0.33499999999999996,0.555,0.665,0.39,0.28600000000000003,5.8728204160000015,0.67,22.0,0.013950000000000002,0.6284902544988268,0.26,0.26,0.245,0.235
8,demand_only,6.31,0.31000000000000005,0.59,0.6865671641791045,0.36,0.298,5.960256332800002,0.63,15.0,0.015000000000000003,0.7071067811865476,0.29,0.26,0.24,0.21
9,demand_only,6.045,0.33499999999999996,0.605,0.6363636363636364,0.41,0.26166666666666666,5.977205066240001,0.76,11.0,0.014200000000000004,0.648074069840786,0.245,0.255,0.245,0.255
10,demand_only,6.29,0.31000000000000005,0.61,0.6602870813397129,0.33,0.25000000000000006,6.039764052992001,0.71,17.0,0.015100000000000002,0.714142842854285,0.165,0.31,0.255,0.27
11,demand_only,5.67,0.37,0.63,0.6028708133971292,0.42,0.302,5.965811242393602,0.83,13.0,0.015600000000000003,0.7483314773547883,0.195,0.26,0.25,0.295
