step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,demand_only,4.725,0.475,0.525,0.7553956834532374,0.56,0.23166666666666663,5.345,0.34,0.0,0.013749999999999998,0.6123724356957945,0.245,0.2,0.29,0.265
1,demand_only,5.97,0.345,0.58,0.6752577319587629,0.42,0.32,5.47,0.63,0.0,0.01435,0.6595452979136459,0.205,0.23,0.27,0.295
2,demand_only,6.345,0.31499999999999995,0.505,0.6255707762557078,0.36,0.3975,5.645,0.82,3.0,0.01575,0.758287544405155,0.235,0.225,0.27,0.27
3,demand_only,6.035,0.33999999999999997,0.565,0.6111111111111112,0.4,0.375,5.723000000000001,0.84,16.0,0.01515,0.7176350047203662,0.255,0.2,0.28,0.265
4,demand_only,6.53,0.29000000000000004,0.57,0.6666666666666666,0.33,0.38,5.8844,0.71,23.0,0.014700000000000001,0.6855654600401044,0.22,0.265,0.285,0.23
5,demand_only,5.41,0.4,0.59,0.6382978723404256,0.45,0.27799999999999997,5.789520000000001,0.68,22.0,0.014700000000000001,0.6855654600401044,0.225,0.24,0.27,0.265
6,demand_only,5.665,0.38,0.535,0.6458333333333334,0.47,0.27999999999999997,5.764616000000001,0.68,16.0,0.01445,0.6670832032063166,0.26,0.235,0.265,0.24
7,demand_only,5.06,0.43500000000000005,0.59,0.6766467065868264,0.48,0.24200000000000002,5.6236928000000015,0.54,22.0,0.01455,0.6745368781616021,0.24,0.255,0.295,0.21
8,demand_only,5.685,0.375,0.565,0.7102272727272727,0.45,0.3425,5.635954240000001,0.51,15.0,0.015200000000000002,0.7211102550927979,0.22,0.26,0.265,0.255
9,demand_only,5.985,0.33999999999999997,0.615,0.6502463054187192,0.35,0.32400000000000007,5.7057633920000015,0.71,10.0,0.016200000000000003,0.7874007874011811,0.25,0.265,0.23,0.255
10,demand_only,5.925,0.35,0.575,0.5726872246696035,0.35,0.2783333333333333,5.7496107136,0.97,11.0,0.015050000000000001,0.7106335201775947,0.26,0.24,0.275,0.225
11,demand_only,6.135,0.33499999999999996,0.515,0.6129032258064516,0.36,0.30000000000000004,5.826688570880001,0.84,30.0,0.014500000000000002,0.6708203932499369,0.26,0.18,0.29,0.27
12,demand_only,5.935,0.345,0.615,0.6359223300970874,0.42,0.29,5.848350856704001,0.75,23.0,0.0142,0.648074069840786,0.23,0.235,0.255,0.28
13,demand_only,5.945,0.35,0.555,0.65,0.4,0.284,5.8676806853632,0.7,17.0,0.015100000000000002,0.714142842854285,0.22,0.285,0.27,0.225
14,demand_only,5.825,0.35,0.675,0.5909090909090909,0.38,0.2816666666666666,5.859144548290561,0.9,19.0,0.014700000000000001,0.6855654600401044,0.25,0.235,0.22,0.295
15,demand_only,6.26,0.31499999999999995,0.59,0.6650485436893204,0.36,0.3375,5.93931563863245,0.69,19.0,0.015150000000000002,0.7176350047203662,0.24,0.2,0.235,0.325
16,demand_only,6.025,0.33999999999999997,0.575,0.631578947368421,0.38,0.32800000000000007,5.956452510905959,0.77,24.0,0.0148,0.6928203230275509,0.22,0.215,0.28,0.285
17,demand_only,5.39,0.4,0.61,0.6217616580310881,0.41,0.22,5.843162008724769,0.73,16.0,0.0163,0.7937253933193772,0.23,0.205,0.29,0.275
18,demand_only,5.99,0.33999999999999997,0.61,0.6947368421052632,0.38,0.28600000000000003,5.872529606979815,0.58,26.0,0.015700000000000002,0.7549834435270749,0.225,0.24,0.225,0.31
19,demand_only,5.815,0.36,0.585,0.6666666666666666,0.42,0.375,5.861023685583852,0.64,16.0,0.01565,0.7516648189186453,0.23,0.175,0.255,0.34
20,demand_only,5.335,0.41000000000000003,0.565,0.6276595744680851,0.43,0.27199999999999996,5.755818948467081,0.7,12.0,0.014100000000000001,0.6403124237432849,0.215,0.22,0.295,0.27
21,demand_only,5.635,0.375,0.615,0.6218905472636815,0.46,0.29400000000000004,5.731655158773665,0.76,16.0,0.014199999999999999,0.648074069840786,0.205,0.205,0.295,0.295
22,demand_only,5.835,0.36,0.565,0.6368159203980099,0.45,0.28400000000000003,5.752324127018933,0.73,17.0,0.0139,0.6244997998398398,0.215,0.22,0.27,0.295
23,demand_only,6.12,0.32999999999999996,0.58,0.6146788990825688,0.41,0.26666666666666666,5.8258593016151465,0.84,15.0,0.014250000000000002,0.6519202405202649,0.225,0.23,0.29,0.255
24,demand_only,6.415,0.30000000000000004,0.585,0.6896551724137931,0.39,0.278,5.943687441292116,0.63,20.0,0.013749999999999998,0.6123724356957945,0.2,0.23,0.285,0.285
25,demand_only,5.99,0.33999999999999997,0.61,0.5892857142857143,0.37,0.3,5.952949953033694,0.92,19.0,0.01525,0.724568837309472,0.18,0.245,0.29,0.285
26,demand_only,6.68,0.275,0.57,0.5942622950819673,0.3,0.326,6.098359962426955,0.99,11.0,0.015250000000000003,0.724568837309472,0.225,0.22,0.25,0.305
27,demand_only,6.34,0.31000000000000005,0.56,0.6330275229357798,0.35,0.288,6.146687969941564,0.8,25.0,0.014350000000000002,0.6595452979136459,0.215,0.22,0.205,0.36
28,demand_only,5.955,0.345,0.595,0.6822916666666666,0.45,0.335,6.108350375953253,0.61,22.0,0.01435,0.6595452979136459,0.175,0.255,0.23,0.34
29,demand_only,6.41,0.30000000000000004,0.59,0.6896551724137931,0.39,0.30999999999999994,6.168680300762603,0.63,13.0,0.01445,0.6670832032063166,0.18,0.225,0.305,0.29
30,demand_only,6.01,0.33999999999999997,0.59,0.7457627118644068,0.4,0.21333333333333335,6.136944240610081,0.45,14.0,0.014849999999999997,0.6964194138592059,0.195,0.19,0.315,0.3
31,demand_only,5.895,0.35,0.605,0.65,0.37,0.23285714285714285,6.088555392488066,0.7,8.0,0.01435,0.6595452979136459,0.23,0.195,0.255,0.32
32,demand_only,5.835,0.355,0.615,0.6142857142857143,0.41,0.302,6.037844313990453,0.81,11.0,0.01545,0.73824115301167,0.18,0.2,0.345,0.275
33,demand_only,5.99,0.345,0.56,0.6298076923076923,0.41,0.30800000000000005,6.028275451192362,0.77,27.0,0.014700000000000001,0.6855654600401044,0.25,0.225,0.27,0.255
34,demand_only,6.435,0.30000000000000004,0.565,0.6278026905829597,0.33,0.26666666666666666,6.10962036095389,0.83,14.0,0.015600000000000003,0.7483314773547883,0.24,0.225,0.265,0.27
35,demand_only,5.965,0.345,0.585,0.5770925110132159,0.32,0.23714285714285707,6.080696288763113,0.96,22.0,0.0154,0.7348469228349535,0.175,0.205,0.32,0.3
36,demand_only,6.16,0.32499999999999996,0.59,0.627906976744186,0.37,0.355,6.09655703101049,0.8,23.0,0.01455,0.6745368781616021,0.19,0.21,0.3,0.3
37,demand_only,5.82,0.36,0.58,0.6336633663366337,0.44,0.29400000000000004,6.0412456248083926,0.74,25.0,0.01475,0.689202437604511,0.235,0.19,0.26,0.315
38,demand_only,6.0,0.33999999999999997,0.6,0.616822429906542,0.39,0.27166666666666667,6.032996499846714,0.82,23.0,0.01375,0.6123724356957945,0.235,0.21,0.27,0.285
39,demand_only,5.715,0.37,0.585,0.6116504854368932,0.38,0.23833333333333337,5.969397199877371,0.8,19.0,0.015100000000000002,0.714142842854285,0.235,0.22,0.26,0.285
40,demand_only,6.09,0.32999999999999996,0.61,0.6350710900473934,0.33,0.312,5.993517759901897,0.77,25.0,0.016550000000000002,0.8093207028119322,0.19,0.235,0.265,0.31
41,demand_only,6.19,0.32499999999999996,0.56,0.6053811659192825,0.41,0.312,6.032814207921519,0.88,10.0,0.013500000000000002,0.5916079783099616,0.22,0.225,0.215,0.34
42,demand_only,6.15,0.32999999999999996,0.55,0.6261682242990654,0.37,0.245,6.056251366337214,0.8,21.0,0.0144,0.6633249580710799,0.2,0.195,0.26,0.345
43,demand_only,6.14,0.32999999999999996,0.56,0.5800865800865801,0.35,0.34,6.073001093069772,0.97,19.0,0.0155,0.7416198487095663,0.225,0.225,0.25,0.3
44,demand_only,5.985,0.345,0.565,0.5954545454545455,0.38,0.292,6.055400874455818,0.89,23.0,0.015350000000000003,0.7314369419163897,0.225,0.195,0.25,0.33
45,demand_only,5.81,0.36,0.59,0.579185520361991,0.36,0.31000000000000005,6.006320699564656,0.93,23.0,0.015349999999999999,0.7314369419163897,0.2,0.25,0.23,0.32
46,demand_only,6.1,0.32999999999999996,0.6,0.6232558139534884,0.34,0.292,6.025056559651723,0.81,24.0,0.01435,0.6595452979136459,0.215,0.255,0.235,0.295
47,demand_only,5.92,0.345,0.63,0.6208530805687204,0.38,0.24499999999999997,6.00404524772138,0.8,17.0,0.014450000000000001,0.6670832032063166,0.245,0.215,0.265,0.275
