step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
56,demand_only,5.63,0.38,0.57,0.5276595744680851,0.4,0.30000000000000004,5.815495055654351,1.11,15.0,0.014800000000000002,0.265,0.23,0.24,0.265
57,demand_only,6.065,0.33999999999999997,0.535,0.5665236051502146,0.33,0.34,5.86539604452348,1.01,14.0,0.016100000000000003,0.25,0.175,0.29,0.285
58,demand_only,5.955,0.345,0.595,0.6238095238095238,0.36,0.302,5.883316835618785,0.79,42.0,0.01575,0.205,0.275,0.27,0.25
59,demand_only,6.165,0.32999999999999996,0.535,0.6232558139534884,0.39,0.306,5.9396534684950275,0.81,17.0,0.0134,0.27,0.23,0.275,0.225
60,demand_only,5.795,0.365,0.555,0.5934579439252337,0.4,0.25333333333333324,5.910722774796023,0.87,19.0,0.013649999999999999,0.29,0.265,0.21,0.235
61,demand_only,5.805,0.365,0.545,0.5772727272727273,0.4,0.312,5.889578219836819,0.93,23.0,0.01565,0.225,0.205,0.27,0.3
62,demand_only,5.69,0.375,0.56,0.6720430107526881,0.42,0.295,5.849662575869454,0.61,25.0,0.0153,0.23,0.235,0.29,0.245
63,demand_only,5.48,0.4,0.52,0.6382978723404256,0.43,0.18375,5.775730060695564,0.68,20.0,0.0142,0.27,0.21,0.255,0.265
64,demand_only,5.705,0.375,0.545,0.6756756756756757,0.42,0.33,5.761584048556451,0.6,15.0,0.013950000000000002,0.25,0.26,0.27,0.22
65,demand_only,5.815,0.365,0.535,0.635,0.35,0.308,5.772267238845161,0.73,14.0,0.013650000000000002,0.3,0.255,0.245,0.2
66,demand_only,5.71,0.375,0.54,0.625,0.38,0.28600000000000003,5.7598137910761285,0.75,16.0,0.015950000000000002,0.24,0.275,0.275,0.21
67,demand_only,5.2,0.42000000000000004,0.6,0.6170212765957447,0.48,0.264,5.6478510328609035,0.72,19.0,0.015899999999999997,0.25,0.195,0.26,0.295
68,demand_only,5.91,0.35,0.59,0.6103286384976526,0.4,0.3220000000000001,5.700280826288723,0.83,20.0,0.013999999999999999,0.255,0.25,0.28,0.215
69,demand_only,6.215,0.31499999999999995,0.635,0.5982532751091703,0.37,0.4,5.803224661030979,0.92,14.0,0.0161,0.205,0.21,0.285,0.3
70,demand_only,6.115,0.33499999999999996,0.535,0.5732758620689655,0.37,0.32,5.865579728824783,0.99,20.0,0.015000000000000001,0.25,0.19,0.265,0.295
71,demand_only,6.245,0.31499999999999995,0.605,0.5732217573221757,0.36,0.326,5.941463783059827,1.02,23.0,0.015250000000000001,0.23,0.255,0.275,0.24
72,demand_only,6.335,0.31499999999999995,0.515,0.6171171171171171,0.33,0.306,6.02017102644786,0.85,33.0,0.015,0.245,0.18,0.305,0.27
73,demand_only,5.845,0.355,0.605,0.6354679802955665,0.37,0.20571428571428566,5.98513682115829,0.74,26.0,0.01565,0.215,0.25,0.255,0.28
74,demand_only,5.845,0.36,0.555,0.6564102564102564,0.41,0.3625,5.9571094569266325,0.67,24.0,0.014300000000000004,0.2,0.25,0.31,0.24
75,demand_only,5.84,0.355,0.61,0.6113744075829384,0.4,0.31200000000000006,5.933687565541305,0.82,12.0,0.0144,0.21,0.235,0.26,0.295
76,demand_only,6.215,0.31999999999999995,0.585,0.6325581395348837,0.4,0.312,5.989950052433045,0.79,23.0,0.014750000000000003,0.24,0.22,0.26,0.28
77,demand_only,6.225,0.31999999999999995,0.575,0.6699507389162561,0.37,0.24,6.036960041946436,0.67,20.0,0.013600000000000001,0.23,0.255,0.255,0.26
78,demand_only,5.31,0.405,0.64,0.6296296296296297,0.41,0.23000000000000004,5.8915680335571485,0.7,16.0,0.0149,0.17,0.28,0.265,0.285
79,demand_only,5.81,0.37,0.49,0.5943396226415094,0.44,0.19125,5.875254426845719,0.86,11.0,0.014100000000000001,0.265,0.195,0.3,0.24
80,demand_only,5.87,0.35,0.63,0.6132075471698113,0.44,0.36,5.874203541476576,0.82,18.0,0.014699999999999998,0.245,0.23,0.275,0.25
81,demand_only,6.295,0.31000000000000005,0.605,0.7040816326530612,0.38,0.3525,5.958362833181261,0.58,27.0,0.0148,0.185,0.23,0.27,0.315
82,demand_only,5.605,0.385,0.545,0.634020618556701,0.45,0.298,5.88769026654501,0.71,13.0,0.0149,0.23,0.2,0.28,0.29
83,demand_only,5.405,0.4,0.595,0.631578947368421,0.41,0.27,5.791152213236007,0.7,16.0,0.01495,0.205,0.33,0.17,0.295
84,demand_only,6.0,0.345,0.55,0.6009174311926605,0.37,0.27666666666666667,5.832921770588805,0.87,18.0,0.01395,0.26,0.195,0.255,0.29
85,demand_only,6.635,0.28,0.565,0.582995951417004,0.3,0.2528571428571428,5.993337416471045,1.03,17.0,0.013900000000000001,0.315,0.25,0.205,0.23
86,demand_only,5.75,0.365,0.6,0.5799086757990868,0.38,0.28,5.944669933176836,0.92,24.0,0.0154,0.205,0.265,0.28,0.25
87,demand_only,5.75,0.37,0.55,0.586046511627907,0.42,0.29600000000000004,5.905735946541468,0.89,25.0,0.0159,0.235,0.24,0.24,0.285
88,demand_only,6.305,0.31000000000000005,0.595,0.6509433962264151,0.35,0.298,5.985588757233176,0.74,26.0,0.01465,0.195,0.225,0.305,0.275
89,demand_only,5.91,0.345,0.64,0.6485148514851485,0.35,0.2533333333333333,5.970471005786541,0.71,24.0,0.01495,0.24,0.245,0.245,0.27
90,demand_only,6.295,0.31499999999999995,0.555,0.6650485436893204,0.4,0.3,6.035376804629233,0.69,15.0,0.014550000000000004,0.24,0.235,0.285,0.24
91,demand_only,5.605,0.385,0.545,0.6089108910891089,0.43,0.3875,5.949301443703387,0.79,22.0,0.015250000000000001,0.26,0.2,0.295,0.245
92,demand_only,5.535,0.395,0.515,0.6111111111111112,0.42,0.282,5.866441154962709,0.77,22.0,0.015000000000000003,0.255,0.21,0.24,0.295
93,demand_only,5.625,0.375,0.625,0.6443298969072165,0.41,0.27599999999999997,5.8181529239701675,0.69,21.0,0.0151,0.255,0.235,0.275,0.235
94,demand_only,6.29,0.31499999999999995,0.56,0.6523809523809524,0.37,0.31,5.912522339176134,0.73,14.0,0.014449999999999998,0.21,0.25,0.26,0.28
95,demand_only,5.915,0.35,0.585,0.6467661691542289,0.38,0.18,5.913017871340908,0.71,16.0,0.014400000000000003,0.205,0.305,0.265,0.225
96,demand_only,6.895,0.25,0.605,0.6521739130434783,0.33,0.3400000000000001,6.1094142970727265,0.8,11.0,0.013950000000000002,0.25,0.26,0.25,0.24
97,demand_only,5.97,0.345,0.58,0.6064814814814815,0.37,0.306,6.081531437658182,0.85,17.0,0.0158,0.21,0.245,0.225,0.32
98,demand_only,5.315,0.405,0.635,0.6263157894736842,0.46,0.254,5.928225150126545,0.71,22.0,0.014200000000000003,0.205,0.26,0.255,0.28
99,demand_only,6.105,0.32999999999999996,0.595,0.6175115207373272,0.39,0.2816666666666666,5.963580120101238,0.83,23.0,0.015,0.235,0.215,0.245,0.305
100,demand_only,5.75,0.375,0.5,0.5230125523012552,0.38,0.34,5.920864096080988,1.14,14.0,0.015049999999999997,0.23,0.19,0.255,0.325
101,demand_only,6.56,0.29000000000000004,0.54,0.5819672131147541,0.29,0.2228571428571428,6.048691276864791,1.02,26.0,0.014000000000000002,0.25,0.185,0.26,0.305
102,demand_only,6.13,0.33499999999999996,0.52,0.6333333333333333,0.35,0.29,6.064953021491833,0.77,37.0,0.015200000000000002,0.275,0.265,0.235,0.225
103,demand_only,6.575,0.29000000000000004,0.525,0.6200873362445415,0.32,0.2833333333333333,6.166962417193467,0.87,18.0,0.01475,0.275,0.225,0.24,0.26
104,demand_only,5.375,0.405,0.575,0.536036036036036,0.37,0.2185714285714285,6.008569933754774,1.03,18.0,0.01625,0.22,0.255,0.215,0.31
105,demand_only,5.57,0.385,0.58,0.5942028985507246,0.42,0.26599999999999996,5.92085594700382,0.84,29.0,0.015550000000000001,0.25,0.19,0.27,0.29
106,demand_only,5.7,0.37,0.6,0.5753424657534246,0.41,0.2816666666666666,5.876684757603056,0.93,34.0,0.0148,0.29,0.22,0.255,0.235
107,demand_only,6.07,0.33999999999999997,0.53,0.584070796460177,0.39,0.1825,5.915347806082444,0.94,13.0,0.014200000000000004,0.275,0.21,0.24,0.275
108,demand_only,5.955,0.35,0.545,0.6190476190476191,0.43,0.29,5.923278244865956,0.8,29.0,0.014150000000000003,0.265,0.185,0.22,0.33
109,demand_only,5.495,0.395,0.555,0.5960591133004927,0.41,0.30000000000000004,5.837622595892765,0.82,27.0,0.01575,0.195,0.255,0.275,0.275
110,demand_only,6.115,0.32999999999999996,0.585,0.6146788990825688,0.39,0.265,5.893098076714213,0.84,23.0,0.0137,0.235,0.26,0.27,0.235
111,demand_only,6.445,0.30000000000000004,0.555,0.6572769953051644,0.4,0.25166666666666665,6.003478461371369,0.73,22.0,0.013999999999999999,0.26,0.23,0.27,0.24
112,demand_only,5.36,0.405,0.59,0.6574585635359116,0.47,0.315,5.874782769097096,0.62,18.0,0.0138,0.275,0.245,0.235,0.245
113,demand_only,5.955,0.355,0.495,0.675392670157068,0.44,0.29,5.890826215277677,0.62,16.0,0.0139,0.32,0.185,0.28,0.215
114,demand_only,5.7,0.375,0.55,0.6756756756756757,0.42,0.3425,5.852660972222142,0.6,14.0,0.0147,0.275,0.215,0.24,0.27
115,demand_only,6.565,0.29000000000000004,0.535,0.696078431372549,0.31,0.265,5.995128777777714,0.62,15.0,0.013500000000000002,0.25,0.25,0.27,0.23
116,demand_only,5.66,0.38,0.54,0.6492146596858639,0.43,0.23,5.928103022222171,0.67,9.0,0.015200000000000002,0.235,0.28,0.27,0.215
117,demand_only,5.975,0.345,0.575,0.6683673469387755,0.41,0.29400000000000004,5.937482417777737,0.65,18.0,0.015450000000000002,0.28,0.255,0.255,0.21
118,demand_only,5.98,0.345,0.57,0.6009174311926605,0.38,0.27999999999999997,5.94598593422219,0.87,15.0,0.014950000000000001,0.245,0.25,0.265,0.24
119,demand_only,5.515,0.395,0.535,0.6111111111111112,0.44,0.21,5.859788747377752,0.77,15.0,0.01335,0.255,0.24,0.245,0.26
120,demand_only,5.79,0.365,0.56,0.6614583333333334,0.4,0.23,5.845830997902201,0.65,23.0,0.0137,0.235,0.28,0.235,0.25
121,demand_only,6.005,0.345,0.545,0.6649746192893401,0.41,0.37,5.877664798321762,0.66,16.0,0.01575,0.26,0.19,0.28,0.27
122,demand_only,5.675,0.375,0.575,0.625,0.44,0.298,5.8371318386574105,0.75,15.0,0.01465,0.28,0.29,0.225,0.205
123,demand_only,5.88,0.355,0.57,0.6386138613861386,0.4,0.3525,5.845705470925927,0.73,14.0,0.015250000000000001,0.255,0.23,0.305,0.21
124,demand_only,5.675,0.38,0.525,0.6108374384236454,0.42,0.29400000000000004,5.811564376740742,0.79,17.0,0.0164,0.27,0.255,0.245,0.23
125,demand_only,6.025,0.345,0.525,0.655,0.42,0.3475,5.854251501392594,0.69,18.0,0.014600000000000002,0.27,0.205,0.27,0.255
126,demand_only,5.71,0.375,0.54,0.6377551020408163,0.44,0.24999999999999997,5.825401201114075,0.71,23.0,0.01575,0.25,0.255,0.215,0.28
127,demand_only,5.855,0.36,0.545,0.5638766519823789,0.41,0.425,5.831320960891261,0.99,14.0,0.01445,0.265,0.21,0.245,0.28
128,demand_only,6.79,0.265,0.56,0.5787401574803149,0.25,0.35800000000000004,6.023056768713008,1.07,24.0,0.015,0.27,0.22,0.215,0.295
129,demand_only,5.95,0.345,0.6,0.5981735159817352,0.4,0.3575,6.008445414970407,0.88,31.0,0.01405,0.25,0.225,0.245,0.28
130,demand_only,5.85,0.36,0.55,0.6183574879227053,0.4,0.29000000000000004,5.9767563319763255,0.79,26.0,0.0159,0.22,0.27,0.26,0.25
131,demand_only,5.915,0.36,0.485,0.5818181818181818,0.41,0.23714285714285707,5.964405065581061,0.92,25.0,0.014450000000000001,0.27,0.29,0.22,0.22
132,demand_only,6.115,0.32999999999999996,0.585,0.6036036036036037,0.36,0.25,5.994524052464849,0.88,20.0,0.015400000000000002,0.29,0.23,0.195,0.285
133,demand_only,5.995,0.35,0.505,0.5909090909090909,0.4,0.21714285714285708,5.994619241971879,0.9,20.0,0.014199999999999999,0.325,0.21,0.22,0.245
134,demand_only,6.315,0.31499999999999995,0.535,0.5805084745762712,0.34,0.27499999999999997,6.058695393577505,0.99,19.0,0.0143,0.205,0.29,0.27,0.235
135,demand_only,5.495,0.39,0.605,0.5727699530516432,0.4,0.28600000000000003,5.945956314862003,0.91,29.0,0.014950000000000001,0.25,0.32,0.2,0.23
136,demand_only,6.075,0.33499999999999996,0.575,0.5990990990990991,0.36,0.30400000000000005,5.971765051889602,0.89,21.0,0.01635,0.245,0.2,0.33,0.225
137,demand_only,6.14,0.32499999999999996,0.61,0.6308411214953271,0.37,0.26166666666666666,6.005412041511683,0.79,32.0,0.0148,0.215,0.26,0.275,0.25
138,demand_only,6.07,0.33499999999999996,0.58,0.6551724137931034,0.4,0.28,6.018329633209346,0.7,16.0,0.014350000000000002,0.28,0.245,0.245,0.23
139,demand_only,6.265,0.31999999999999995,0.535,0.6601941747572816,0.41,0.26166666666666666,6.067663706567476,0.7,21.0,0.013550000000000001,0.25,0.225,0.295,0.23
140,demand_only,5.595,0.385,0.555,0.643979057591623,0.43,0.335,5.973130965253983,0.68,13.0,0.013950000000000002,0.255,0.26,0.23,0.255
141,demand_only,6.05,0.33999999999999997,0.55,0.6875,0.37,0.35,5.988504772203186,0.6,16.0,0.0144,0.19,0.32,0.235,0.255
142,demand_only,6.31,0.31000000000000005,0.59,0.700507614213198,0.36,0.25666666666666665,6.052803817762549,0.59,17.0,0.014499999999999999,0.24,0.235,0.275,0.25
143,demand_only,6.355,0.30500000000000005,0.595,0.6682692307692307,0.39,0.316,6.11324305421004,0.69,9.0,0.01585,0.245,0.26,0.205,0.29
