step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,5.415,0.41000000000000003,0.485,0.7712418300653595,0.49,0.306,5.4830000000000005,0.35,0.0,0.013300000000000001,0.5744562646538028,0.22,0.24,0.295,0.245
1,supply_adjusted,5.575,0.38,0.625,0.7560975609756098,0.46,0.4699999999999999,5.501400000000001,0.4,0.0,0.0137,0.6082762530298219,0.23,0.215,0.235,0.32
2,supply_adjusted,5.695,0.37,0.605,0.6494845360824743,0.42,0.37499999999999994,5.540120000000001,0.68,2.0,0.0139,0.6244997998398398,0.24,0.25,0.23,0.28
3,supply_adjusted,6.64,0.28,0.56,0.6728971962616822,0.33,0.4277777777777777,5.760096000000001,0.7,10.0,0.01345,0.5873670062235365,0.235,0.22,0.305,0.24
4,supply_adjusted,5.89,0.35,0.61,0.6132075471698113,0.37,0.47875,5.786076800000001,0.82,12.0,0.01395,0.6284902544988268,0.265,0.23,0.28,0.225
5,supply_adjusted,6.15,0.33499999999999996,0.5,0.6214953271028038,0.36,0.4795,5.858861440000001,0.81,13.0,0.013600000000000001,0.6,0.245,0.24,0.245,0.27
6,supply_adjusted,6.66,0.27,0.64,0.6488888888888888,0.36,0.34347826086956523,6.019089152000001,0.79,21.0,0.014400000000000001,0.6633249580710799,0.25,0.24,0.215,0.295
7,supply_adjusted,6.06,0.32999999999999996,0.64,0.6146788990825688,0.33,0.5860000000000001,6.027271321600001,0.84,15.0,0.01615,0.7842193570679061,0.285,0.215,0.27,0.23
8,supply_adjusted,5.645,0.38,0.555,0.5610859728506787,0.37,0.48900000000000005,5.950817057280001,0.97,20.0,0.01485,0.6964194138592059,0.24,0.255,0.275,0.23
9,supply_adjusted,6.035,0.33999999999999997,0.565,0.5739130434782609,0.42,0.5377272727272727,5.967653645824002,0.98,20.0,0.013649999999999999,0.6041522986797286,0.255,0.215,0.26,0.27
10,supply_adjusted,5.71,0.37,0.59,0.5971563981042654,0.4,0.5010526315789473,5.9161229166592015,0.85,28.0,0.0148,0.6928203230275509,0.24,0.245,0.265,0.25
11,supply_adjusted,5.84,0.355,0.61,0.5972222222222222,0.39,0.4395454545454545,5.900898333327361,0.87,20.0,0.0153,0.7280109889280518,0.225,0.23,0.31,0.235
12,supply_adjusted,5.495,0.395,0.555,0.5902439024390244,0.43,0.49421052631578943,5.819718666661889,0.84,16.0,0.015199999999999998,0.7211102550927979,0.235,0.235,0.29,0.24
13,supply_adjusted,5.475,0.39,0.625,0.61,0.43,0.5745,5.750774933329511,0.78,33.0,0.01455,0.6745368781616021,0.255,0.26,0.265,0.22
14,supply_adjusted,5.575,0.38,0.625,0.5794392523364486,0.4,0.46,5.71561994666361,0.9,16.0,0.0144,0.6633249580710799,0.265,0.23,0.22,0.285
15,supply_adjusted,6.075,0.32499999999999996,0.675,0.6428571428571429,0.36,0.5283333333333333,5.787495957330887,0.75,21.0,0.014700000000000003,0.6855654600401044,0.25,0.26,0.24,0.25
16,supply_adjusted,5.89,0.35,0.61,0.5701754385964912,0.35,0.44222222222222224,5.80799676586471,0.98,15.0,0.015400000000000002,0.7348469228349535,0.27,0.235,0.295,0.2
17,supply_adjusted,5.62,0.375,0.63,0.5555555555555556,0.39,0.5566666666666666,5.770397412691768,1.0,17.0,0.0137,0.6082762530298219,0.265,0.22,0.275,0.24
18,supply_adjusted,6.385,0.30000000000000004,0.615,0.6060606060606061,0.29,0.43888888888888894,5.893317930153415,0.91,28.0,0.0151,0.714142842854285,0.235,0.26,0.3,0.205
19,supply_adjusted,6.76,0.26,0.64,0.6218487394957983,0.37,0.5234782608695653,6.066654344122732,0.9,19.0,0.013200000000000003,0.565685424949238,0.245,0.185,0.295,0.275
20,supply_adjusted,5.885,0.35,0.615,0.6161137440758294,0.43,0.5238888888888888,6.030323475298187,0.81,11.0,0.01475,0.689202437604511,0.285,0.2,0.295,0.22
21,supply_adjusted,6.085,0.33499999999999996,0.565,0.665,0.37,0.5715,6.041258780238549,0.67,24.0,0.0133,0.5744562646538028,0.26,0.18,0.3,0.26
