step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,4.725,0.475,0.525,0.7553956834532374,0.56,0.23166666666666663,5.345,0.34,0.0,0.013749999999999998,0.6123724356957945,0.245,0.2,0.29,0.265
1,supply_adjusted,5.995,0.345,0.555,0.6752577319587629,0.39,0.6073684210526316,5.475,0.63,0.0,0.015099999999999999,0.714142842854285,0.265,0.275,0.265,0.195
2,supply_adjusted,6.05,0.33999999999999997,0.55,0.6027397260273972,0.38,0.5619047619047619,5.59,0.87,5.0,0.013749999999999998,0.6123724356957945,0.325,0.235,0.185,0.255
3,supply_adjusted,6.295,0.31499999999999995,0.555,0.631336405529954,0.38,0.4825,5.731000000000002,0.8,18.0,0.01465,0.6819090848492928,0.23,0.29,0.23,0.25
4,supply_adjusted,5.475,0.39,0.625,0.5865384615384616,0.41,0.5755,5.679800000000001,0.86,15.0,0.015950000000000002,0.7713624310270756,0.265,0.3,0.215,0.22
5,supply_adjusted,5.77,0.36,0.63,0.6153846153846154,0.39,0.575,5.697840000000001,0.8,20.0,0.014249999999999999,0.6519202405202649,0.295,0.24,0.265,0.2
6,supply_adjusted,5.965,0.33999999999999997,0.635,0.6376811594202898,0.42,0.5311111111111111,5.751272000000001,0.75,22.0,0.0148,0.6928203230275509,0.3,0.22,0.23,0.25
7,supply_adjusted,6.34,0.31000000000000005,0.56,0.6798029556650246,0.42,0.475,5.869017600000001,0.65,19.0,0.01395,0.6284902544988268,0.245,0.29,0.245,0.22
8,supply_adjusted,5.22,0.42000000000000004,0.58,0.6170212765957447,0.48,0.41863636363636353,5.73921408,0.72,10.0,0.0135,0.5916079783099616,0.265,0.235,0.225,0.275
9,supply_adjusted,6.085,0.32999999999999996,0.615,0.6733668341708543,0.38,0.43588235294117644,5.808371264000001,0.65,15.0,0.014150000000000001,0.6442049363362563,0.225,0.31,0.23,0.235
10,supply_adjusted,5.8,0.365,0.55,0.596244131455399,0.36,0.3746153846153846,5.806697011200002,0.86,13.0,0.0144,0.6633249580710799,0.28,0.215,0.185,0.32
11,supply_adjusted,6.545,0.28500000000000003,0.605,0.572,0.31,0.5334782608695652,5.954357608960001,1.07,13.0,0.01495,0.7035623639735145,0.215,0.255,0.32,0.21
12,supply_adjusted,5.785,0.365,0.565,0.5594713656387665,0.43,0.42347826086956514,5.920486087168001,1.0,27.0,0.014700000000000001,0.6855654600401044,0.255,0.23,0.26,0.255
13,supply_adjusted,5.835,0.355,0.615,0.6262135922330098,0.44,0.4105555555555556,5.9033888697344015,0.77,27.0,0.016149999999999998,0.7842193570679061,0.24,0.27,0.23,0.26
14,supply_adjusted,5.295,0.4,0.705,0.5797101449275363,0.38,0.5904347826086956,5.781711095787521,0.87,21.0,0.01775,0.8803408430829505,0.235,0.255,0.255,0.255
15,supply_adjusted,6.265,0.31499999999999995,0.585,0.5661157024793388,0.33,0.5594444444444444,5.878368876630017,1.05,17.0,0.0145,0.6708203932499369,0.24,0.265,0.245,0.25
16,supply_adjusted,6.425,0.30000000000000004,0.575,0.5982905982905983,0.36,0.4671428571428571,5.987695101304014,0.94,18.0,0.014450000000000001,0.6670832032063166,0.265,0.245,0.25,0.24
17,supply_adjusted,5.98,0.33999999999999997,0.62,0.6346153846153846,0.4,0.4709999999999999,5.9861560810432115,0.76,20.0,0.01555,0.744983221287567,0.25,0.22,0.285,0.245
18,supply_adjusted,6.495,0.29000000000000004,0.605,0.6396396396396397,0.33,0.5505555555555556,6.087924864834569,0.8,23.0,0.013850000000000001,0.6204836822995429,0.265,0.27,0.26,0.205
19,supply_adjusted,6.56,0.28500000000000003,0.59,0.6137339055793991,0.37,0.49849999999999994,6.182339891867656,0.9,11.0,0.015099999999999999,0.714142842854285,0.25,0.215,0.28,0.255
20,supply_adjusted,5.395,0.4,0.605,0.5825242718446602,0.42,0.5423809523809523,6.024871913494125,0.86,17.0,0.015550000000000003,0.744983221287567,0.245,0.24,0.265,0.25
21,supply_adjusted,6.32,0.30500000000000005,0.63,0.6205357142857143,0.36,0.5472222222222222,6.0838975307953005,0.85,23.0,0.01475,0.689202437604511,0.175,0.275,0.3,0.25
22,supply_adjusted,6.03,0.33499999999999996,0.62,0.6303317535545023,0.35,0.4775,6.07311802463624,0.78,18.0,0.015750000000000004,0.758287544405155,0.23,0.265,0.255,0.25
23,supply_adjusted,5.575,0.39,0.525,0.5922330097087378,0.42,0.46120000000000005,5.973494419708993,0.84,19.0,0.0137,0.6082762530298219,0.255,0.245,0.255,0.245
24,supply_adjusted,5.815,0.35,0.685,0.6018518518518519,0.37,0.48350000000000004,5.941795535767194,0.86,19.0,0.015899999999999997,0.7681145747868608,0.205,0.26,0.28,0.255
25,supply_adjusted,5.995,0.33999999999999997,0.605,0.6407766990291263,0.36,0.45047619047619036,5.952436428613755,0.74,20.0,0.0141,0.6403124237432849,0.275,0.245,0.205,0.275
26,supply_adjusted,5.805,0.36,0.595,0.6066350710900474,0.42,0.5089473684210526,5.922949142891005,0.83,19.0,0.013749999999999998,0.6123724356957945,0.255,0.235,0.235,0.275
27,supply_adjusted,5.98,0.33999999999999997,0.62,0.5866666666666667,0.38,0.493,5.934359314312803,0.93,19.0,0.0149,0.7,0.27,0.27,0.195,0.265
28,supply_adjusted,6.16,0.31999999999999995,0.64,0.6126126126126126,0.37,0.5566666666666665,5.979487451450243,0.86,18.0,0.01565,0.7516648189186453,0.245,0.195,0.235,0.325
29,supply_adjusted,5.59,0.385,0.56,0.5913461538461539,0.41,0.5227272727272728,5.901589961160195,0.85,20.0,0.014950000000000001,0.7035623639735145,0.265,0.285,0.225,0.225
30,supply_adjusted,5.655,0.375,0.595,0.6157635467980296,0.42,0.41388888888888886,5.852271968928156,0.78,24.0,0.015799999999999998,0.7615773105863908,0.235,0.265,0.245,0.255
31,supply_adjusted,6.745,0.265,0.605,0.6475770925110133,0.32,0.4966666666666667,6.0308175751425255,0.8,16.0,0.01415,0.6442049363362563,0.295,0.28,0.215,0.21
32,supply_adjusted,6.015,0.33499999999999996,0.635,0.6100917431192661,0.39,0.5105263157894736,6.0276540601140205,0.85,14.0,0.0147,0.6855654600401044,0.235,0.27,0.215,0.28
