step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,supply_adjusted,5.24,0.42000000000000004,0.56,0.7388535031847133,0.5,0.22428571428571428,5.448,0.41,0.0,0.01405,0.6363961030678927,0.25,0.215,0.29,0.245
1,supply_adjusted,5.895,0.355,0.555,0.671875,0.41,0.4966666666666667,5.5374,0.63,0.0,0.0142,0.648074069840786,0.275,0.24,0.29,0.195
2,supply_adjusted,5.93,0.35,0.57,0.6372549019607843,0.38,0.53,5.615920000000001,0.74,9.0,0.0136,0.6,0.215,0.27,0.3,0.215
3,supply_adjusted,5.755,0.365,0.595,0.616504854368932,0.42,0.47550000000000003,5.643736000000001,0.79,13.0,0.0148,0.6928203230275509,0.245,0.185,0.27,0.3
4,supply_adjusted,5.86,0.355,0.59,0.6482412060301508,0.4,0.6068181818181818,5.686988800000002,0.7,16.0,0.013850000000000001,0.6204836822995429,0.255,0.27,0.25,0.225
5,supply_adjusted,6.525,0.29500000000000004,0.525,0.6409090909090909,0.38,0.46952380952380957,5.85459104,0.79,16.0,0.013200000000000002,0.565685424949238,0.25,0.215,0.26,0.275
6,supply_adjusted,6.515,0.29000000000000004,0.585,0.6339285714285714,0.31,0.3924999999999999,5.986672832,0.82,16.0,0.014700000000000003,0.6855654600401044,0.245,0.265,0.265,0.225
7,supply_adjusted,6.525,0.28500000000000003,0.625,0.6559633027522935,0.33,0.5939130434782608,6.0943382656,0.75,12.0,0.013600000000000001,0.6,0.21,0.28,0.305,0.205
8,supply_adjusted,6.55,0.28500000000000003,0.6,0.6529680365296804,0.37,0.62,6.1854706124800005,0.76,15.0,0.0139,0.6244997998398398,0.26,0.245,0.27,0.225
9,supply_adjusted,6.14,0.32999999999999996,0.56,0.6232558139534884,0.39,0.4277777777777778,6.176376489984001,0.81,16.0,0.014800000000000002,0.6928203230275509,0.245,0.215,0.28,0.26
10,supply_adjusted,6.2,0.31999999999999995,0.6,0.6974358974358974,0.37,0.4857894736842105,6.181101191987201,0.59,14.0,0.01405,0.6363961030678927,0.235,0.275,0.26,0.23
11,supply_adjusted,5.335,0.405,0.615,0.6611111111111111,0.43,0.48105263157894734,6.011880953589761,0.61,13.0,0.0148,0.6928203230275509,0.215,0.225,0.29,0.27
12,supply_adjusted,5.035,0.43500000000000005,0.615,0.5678391959798995,0.44,0.32608695652173914,5.816504762871809,0.86,13.0,0.014949999999999998,0.7035623639735145,0.255,0.245,0.25,0.25
13,supply_adjusted,5.865,0.35,0.635,0.6467661691542289,0.44,0.4889473684210527,5.826203810297447,0.71,13.0,0.014050000000000002,0.6363961030678927,0.215,0.26,0.25,0.275
14,supply_adjusted,5.76,0.365,0.59,0.6318407960199005,0.4,0.4735000000000001,5.8129630482379575,0.74,16.0,0.01455,0.6745368781616021,0.315,0.2,0.23,0.255
15,supply_adjusted,6.105,0.32999999999999996,0.595,0.6175115207373272,0.39,0.5131578947368421,5.8713704385903664,0.83,15.0,0.0145,0.6708203932499369,0.26,0.28,0.245,0.215
16,supply_adjusted,6.07,0.33499999999999996,0.58,0.5782608695652174,0.37,0.4133333333333333,5.9110963508722945,0.97,15.0,0.01495,0.7035623639735145,0.23,0.235,0.285,0.25
17,supply_adjusted,5.95,0.33999999999999997,0.65,0.631578947368421,0.39,0.4989473684210526,5.918877080697834,0.77,27.0,0.0143,0.6557438524302001,0.24,0.22,0.275,0.265
18,supply_adjusted,5.765,0.355,0.685,0.645,0.37,0.5227777777777778,5.888101664558269,0.71,18.0,0.01565,0.7516648189186453,0.22,0.255,0.245,0.28
19,supply_adjusted,5.07,0.43000000000000005,0.63,0.6404494382022472,0.43,0.5805263157894737,5.724481331646615,0.64,18.0,0.0163,0.7937253933193772,0.23,0.23,0.31,0.23
20,supply_adjusted,5.39,0.4,0.61,0.6282722513089005,0.46,0.5471428571428572,5.657585065317291,0.71,14.0,0.0136,0.6,0.215,0.26,0.275,0.25
21,supply_adjusted,6.225,0.31499999999999995,0.625,0.631336405529954,0.34,0.4431818181818181,5.771068052253834,0.8,12.0,0.01515,0.7176350047203662,0.24,0.235,0.28,0.245
22,supply_adjusted,5.735,0.37,0.565,0.5675675675675675,0.39,0.47320000000000007,5.763854441803066,0.96,19.0,0.013900000000000003,0.6244997998398398,0.26,0.24,0.225,0.275
23,supply_adjusted,5.68,0.365,0.67,0.5695067264573991,0.39,0.46238095238095234,5.747083553442454,0.96,21.0,0.015200000000000002,0.7211102550927979,0.2,0.285,0.235,0.28
24,supply_adjusted,5.95,0.33999999999999997,0.65,0.6027397260273972,0.38,0.5800000000000001,5.787666842753963,0.87,18.0,0.01405,0.6363961030678927,0.25,0.235,0.245,0.27
25,supply_adjusted,6.395,0.30500000000000005,0.555,0.6682692307692307,0.38,0.4989473684210526,5.90913347420317,0.69,19.0,0.01355,0.5958187643906492,0.245,0.22,0.3,0.235
26,supply_adjusted,6.14,0.32499999999999996,0.61,0.6958762886597938,0.36,0.584375,5.955306779362537,0.59,16.0,0.0145,0.6708203932499369,0.23,0.21,0.255,0.305
27,supply_adjusted,5.78,0.36,0.62,0.649746192893401,0.42,0.6136363636363635,5.92024542349003,0.69,15.0,0.015300000000000003,0.7280109889280518,0.235,0.28,0.235,0.25
28,supply_adjusted,5.735,0.365,0.615,0.6580310880829016,0.42,0.5122727272727272,5.8831963387920245,0.66,10.0,0.014700000000000001,0.6855654600401044,0.22,0.29,0.25,0.24
29,supply_adjusted,6.375,0.30000000000000004,0.625,0.6334841628959276,0.37,0.52,5.981557071033619,0.81,12.0,0.015,0.7071067811865476,0.22,0.25,0.3,0.23
30,supply_adjusted,6.2,0.31499999999999995,0.65,0.6284403669724771,0.33,0.6204545454545455,6.025245656826895,0.81,10.0,0.014400000000000001,0.6633249580710799,0.195,0.31,0.235,0.26
31,supply_adjusted,6.29,0.31000000000000005,0.61,0.6330275229357798,0.33,0.5136842105263157,6.078196525461517,0.8,21.0,0.014249999999999999,0.6519202405202649,0.215,0.27,0.29,0.225
32,supply_adjusted,5.555,0.385,0.595,0.5913461538461539,0.36,0.4514285714285714,5.973557220369214,0.85,12.0,0.015000000000000001,0.7071067811865476,0.225,0.26,0.275,0.24
33,supply_adjusted,6.29,0.31499999999999995,0.56,0.6462264150943396,0.35,0.5036842105263157,6.036845776295371,0.75,18.0,0.014700000000000001,0.6855654600401044,0.28,0.26,0.27,0.19
34,supply_adjusted,4.985,0.43999999999999995,0.615,0.6473988439306358,0.44,0.53875,5.8264766210362975,0.61,22.0,0.0149,0.7,0.26,0.27,0.225,0.245
35,supply_adjusted,6.085,0.32999999999999996,0.615,0.5677966101694916,0.39,0.4636363636363636,5.878181296829038,1.02,9.0,0.015349999999999999,0.7314369419163897,0.2,0.235,0.31,0.255
36,supply_adjusted,6.375,0.30500000000000005,0.575,0.5815899581589958,0.35,0.6327272727272727,5.977545037463231,1.0,16.0,0.015150000000000002,0.7176350047203662,0.25,0.285,0.245,0.22
37,supply_adjusted,6.3,0.31000000000000005,0.6,0.6865671641791045,0.37,0.49399999999999994,6.042036029970584,0.63,39.0,0.01455,0.6745368781616021,0.255,0.285,0.24,0.22
38,supply_adjusted,5.31,0.41500000000000004,0.54,0.5969387755102041,0.44,0.47541666666666665,5.895628823976469,0.79,12.0,0.01395,0.6284902544988268,0.22,0.24,0.27,0.27
39,supply_adjusted,6.55,0.28500000000000003,0.6,0.5652173913043478,0.33,0.4273333333333333,6.0265030591811755,1.1,14.0,0.014450000000000001,0.6670832032063166,0.28,0.19,0.26,0.27
40,supply_adjusted,6.595,0.28,0.605,0.5975103734439834,0.37,0.545,6.14020244734494,0.97,27.0,0.014349999999999998,0.6595452979136459,0.235,0.25,0.26,0.255
41,supply_adjusted,6.91,0.25,0.59,0.6607929515418502,0.32,0.4916666666666667,6.294161957875952,0.77,23.0,0.0139,0.6244997998398398,0.225,0.21,0.305,0.26
42,supply_adjusted,5.595,0.375,0.655,0.6648936170212766,0.48,0.5122222222222222,6.154329566300762,0.63,23.0,0.014200000000000004,0.648074069840786,0.185,0.245,0.27,0.3
43,supply_adjusted,5.05,0.43000000000000005,0.65,0.6404494382022472,0.43,0.6266666666666666,5.93346365304061,0.64,11.0,0.015350000000000003,0.7314369419163897,0.255,0.255,0.26,0.23
44,supply_adjusted,6.405,0.29500000000000004,0.645,0.6294642857142857,0.34,0.49949999999999994,6.027770922432488,0.83,15.0,0.01545,0.73824115301167,0.245,0.335,0.255,0.165
