step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,5.4,0.41500000000000004,0.45,0.6647727272727273,0.47,0.0,5.48,0.59,0.0,0.01385,0.6204836822995429,0.205,0.245,0.27,0.28
1,baseline,5.91,0.355,0.54,0.6323529411764706,0.42,0.0,5.566000000000002,0.75,0.0,0.01405,0.6363961030678927,0.24,0.21,0.245,0.305
2,baseline,6.29,0.31999999999999995,0.51,0.6355140186915887,0.33,0.0,5.710800000000002,0.78,19.0,0.0132,0.565685424949238,0.235,0.27,0.265,0.23
3,baseline,6.175,0.33499999999999996,0.475,0.6045454545454545,0.39,0.0,5.803640000000001,0.87,10.0,0.013500000000000002,0.5916079783099616,0.265,0.24,0.215,0.28
4,baseline,5.685,0.375,0.565,0.5813953488372093,0.41,0.0,5.779912000000001,0.9,18.0,0.014450000000000001,0.6670832032063166,0.205,0.29,0.26,0.245
5,baseline,5.5,0.4,0.5,0.5581395348837209,0.41,0.0,5.723929600000002,0.95,23.0,0.014100000000000001,0.6403124237432849,0.21,0.235,0.31,0.245
6,baseline,5.72,0.38,0.48,0.5462555066079295,0.38,0.0,5.723143680000001,1.03,26.0,0.014350000000000003,0.6595452979136459,0.21,0.25,0.26,0.28
7,baseline,6.305,0.31999999999999995,0.495,0.6181818181818182,0.37,0.0,5.839514944,0.84,24.0,0.0139,0.6244997998398398,0.28,0.235,0.28,0.205
8,baseline,5.88,0.355,0.57,0.6142857142857143,0.35,0.0,5.847611955200001,0.81,27.0,0.014600000000000002,0.6782329983125268,0.25,0.23,0.24,0.28
9,baseline,5.15,0.42500000000000004,0.6,0.583756345177665,0.43,0.0,5.70808956416,0.82,15.0,0.015050000000000001,0.7106335201775947,0.24,0.29,0.25,0.22
10,baseline,5.33,0.41500000000000004,0.52,0.5652173913043478,0.37,0.0,5.632471651328001,0.9,20.0,0.015350000000000003,0.7314369419163897,0.265,0.225,0.285,0.225
11,baseline,5.875,0.36,0.525,0.5589519650655022,0.38,0.0,5.680977321062401,1.01,22.0,0.0143,0.6557438524302001,0.235,0.265,0.255,0.245
12,baseline,5.8,0.365,0.55,0.6047619047619047,0.41,0.0,5.7047818568499205,0.83,24.0,0.01395,0.6284902544988268,0.285,0.195,0.245,0.275
13,baseline,6.315,0.31499999999999995,0.535,0.6061946902654868,0.34,0.0,5.8268254854799375,0.89,25.0,0.0146,0.6782329983125268,0.265,0.22,0.235,0.28
14,baseline,5.835,0.36,0.565,0.5355648535564853,0.37,0.0,5.82846038838395,1.11,16.0,0.01415,0.6442049363362563,0.255,0.235,0.265,0.245
