step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,demand_only,4.705,0.48,0.495,0.65,0.56,0.2285714285714285,5.341,0.56,0.0,0.013399999999999999,0.5830951894845301,0.255,0.26,0.265,0.22
1,demand_only,5.4,0.41000000000000003,0.5,0.659217877094972,0.48,0.3075,5.352800000000001,0.61,0.0,0.01375,0.6123724356957945,0.275,0.245,0.245,0.235
2,demand_only,6.25,0.31499999999999995,0.6,0.6748768472906403,0.37,0.3320000000000001,5.532240000000001,0.66,24.0,0.013699999999999999,0.6082762530298219,0.245,0.205,0.285,0.265
3,demand_only,5.815,0.36,0.585,0.5638766519823789,0.41,0.275,5.588792000000001,0.99,4.0,0.015750000000000004,0.758287544405155,0.235,0.2,0.3,0.265
4,demand_only,5.61,0.385,0.54,0.5774647887323944,0.4,0.24,5.5930336,0.9,30.0,0.014349999999999998,0.6595452979136459,0.26,0.255,0.265,0.22
5,demand_only,5.785,0.36,0.615,0.5844748858447488,0.36,0.32400000000000007,5.631426880000001,0.91,33.0,0.014399999999999998,0.6633249580710799,0.285,0.24,0.21,0.265
6,demand_only,6.645,0.275,0.605,0.6651376146788991,0.33,0.30399999999999994,5.834141504000001,0.73,25.0,0.013600000000000001,0.6,0.225,0.24,0.235,0.3
7,demand_only,6.53,0.28500000000000003,0.62,0.6842105263157895,0.35,0.308,5.9733132032,0.66,18.0,0.015150000000000002,0.7176350047203662,0.27,0.26,0.24,0.23
8,demand_only,5.695,0.365,0.655,0.6512820512820513,0.41,0.288,5.917650562560001,0.68,15.0,0.014699999999999998,0.6855654600401044,0.24,0.265,0.28,0.215
9,demand_only,6.51,0.28500000000000003,0.64,0.7114427860696517,0.37,0.29600000000000004,6.036120450048,0.58,15.0,0.0146,0.6782329983125268,0.22,0.21,0.255,0.315
10,demand_only,5.595,0.38,0.605,0.6492146596858639,0.41,0.3775,5.947896360038401,0.67,18.0,0.014400000000000001,0.6633249580710799,0.255,0.19,0.25,0.305
11,demand_only,5.765,0.375,0.485,0.6188118811881188,0.42,0.20714285714285707,5.911317088030721,0.77,10.0,0.014100000000000001,0.6403124237432849,0.295,0.16,0.265,0.28
12,demand_only,6.125,0.32999999999999996,0.575,0.6504854368932039,0.44,0.302,5.954053670424578,0.72,22.0,0.014199999999999997,0.648074069840786,0.195,0.185,0.295,0.325
