step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,demand_only,5.6,0.39,0.5,0.8133333333333334,0.45,0.3,5.520000000000001,0.28,0.0,0.01365,0.6041522986797286,0.295,0.225,0.25,0.23
1,demand_only,5.74,0.365,0.61,0.671957671957672,0.42,0.2683333333333333,5.564000000000001,0.62,0.0,0.0149,0.7,0.245,0.235,0.25,0.27
2,demand_only,5.64,0.38,0.56,0.6169154228855721,0.43,0.2128571428571428,5.579200000000001,0.77,10.0,0.0138,0.6164414002968976,0.295,0.24,0.25,0.215
3,demand_only,6.17,0.32499999999999996,0.58,0.6818181818181818,0.41,0.3525,5.697360000000001,0.63,20.0,0.01355,0.5958187643906492,0.255,0.19,0.34,0.215
4,demand_only,6.22,0.31999999999999995,0.58,0.6766169154228856,0.42,0.25333333333333335,5.801888,0.65,14.0,0.014400000000000003,0.6633249580710799,0.28,0.195,0.285,0.24
5,demand_only,5.91,0.35,0.59,0.6735751295336787,0.43,0.345,5.8235104,0.63,10.0,0.0148,0.6928203230275509,0.22,0.215,0.29,0.275
6,demand_only,5.745,0.37,0.555,0.6428571428571429,0.42,0.36,5.80780832,0.7,11.0,0.0135,0.5916079783099616,0.28,0.23,0.23,0.26
7,demand_only,6.315,0.31499999999999995,0.535,0.6650485436893204,0.38,0.2516666666666667,5.909246656000001,0.69,15.0,0.014949999999999998,0.7035623639735145,0.3,0.205,0.28,0.215
8,demand_only,6.79,0.26,0.61,0.6820276497695853,0.34,0.27,6.0853973248000015,0.69,14.0,0.015199999999999998,0.7211102550927979,0.285,0.235,0.295,0.185
9,demand_only,6.26,0.31499999999999995,0.59,0.6143497757847534,0.35,0.324,6.120317859840002,0.86,8.0,0.0149,0.7,0.275,0.2,0.29,0.235
10,demand_only,6.085,0.32999999999999996,0.615,0.5583333333333333,0.34,0.332,6.113254287872,1.06,12.0,0.016550000000000002,0.8093207028119322,0.265,0.2,0.28,0.255
11,demand_only,6.145,0.32499999999999996,0.605,0.6081081081081081,0.39,0.365,6.119603430297601,0.87,30.0,0.014800000000000002,0.6928203230275509,0.25,0.205,0.275,0.27
12,demand_only,5.52,0.39,0.58,0.5893719806763285,0.43,0.25000000000000006,5.999682744238081,0.85,30.0,0.015150000000000002,0.7176350047203662,0.255,0.24,0.25,0.255
13,demand_only,6.24,0.31999999999999995,0.56,0.6071428571428571,0.4,0.22142857142857136,6.047746195390465,0.88,16.0,0.014100000000000001,0.6403124237432849,0.26,0.19,0.29,0.26
14,demand_only,5.525,0.39,0.575,0.547085201793722,0.41,0.2683333333333333,5.943196956312372,1.01,26.0,0.0146,0.6782329983125268,0.215,0.24,0.275,0.27
15,demand_only,6.295,0.31499999999999995,0.555,0.5956521739130435,0.34,0.26,6.013557565049898,0.93,27.0,0.014850000000000002,0.6964194138592059,0.3,0.22,0.23,0.25
16,demand_only,6.69,0.275,0.56,0.6331877729257642,0.34,0.322,6.148846052039919,0.84,25.0,0.014900000000000004,0.7,0.235,0.23,0.295,0.24
17,demand_only,5.555,0.395,0.495,0.568075117370892,0.36,0.29600000000000004,6.030076841631935,0.92,19.0,0.015450000000000004,0.73824115301167,0.315,0.23,0.28,0.175
18,demand_only,6.12,0.32999999999999996,0.58,0.6504854368932039,0.34,0.27,6.048061473305548,0.72,21.0,0.015350000000000004,0.7314369419163897,0.24,0.27,0.25,0.24
19,demand_only,5.8,0.365,0.55,0.6287128712871287,0.41,0.306,5.998449178644439,0.75,23.0,0.0155,0.7416198487095663,0.275,0.185,0.28,0.26
20,demand_only,6.49,0.28500000000000003,0.66,0.6441441441441441,0.36,0.3340000000000001,6.096759342915551,0.79,20.0,0.0151,0.714142842854285,0.245,0.2,0.29,0.265
21,demand_only,6.12,0.32999999999999996,0.58,0.6175115207373272,0.37,0.31199999999999994,6.101407474332441,0.83,18.0,0.014700000000000001,0.6855654600401044,0.26,0.24,0.25,0.25
22,demand_only,5.83,0.36,0.57,0.6336633663366337,0.43,0.27599999999999997,6.047125979465953,0.74,19.0,0.015300000000000001,0.7280109889280518,0.24,0.225,0.315,0.22
23,demand_only,4.99,0.43999999999999995,0.61,0.6086956521739131,0.47,0.21499999999999997,5.835700783572763,0.72,19.0,0.016249999999999997,0.7905694150420949,0.255,0.24,0.25,0.255
24,demand_only,4.975,0.44999999999999996,0.525,0.5978260869565217,0.45,0.254,5.663560626858211,0.74,15.0,0.016,0.7745966692414834,0.24,0.215,0.305,0.24
25,demand_only,6.01,0.33999999999999997,0.59,0.616822429906542,0.39,0.26833333333333337,5.732848501486569,0.82,21.0,0.014200000000000003,0.648074069840786,0.23,0.235,0.24,0.295
26,demand_only,5.78,0.365,0.57,0.5746606334841629,0.38,0.306,5.742278801189254,0.94,14.0,0.013600000000000001,0.6,0.305,0.205,0.275,0.215
27,demand_only,6.3,0.31000000000000005,0.6,0.5897435897435898,0.35,0.275,5.853823040951404,0.96,25.0,0.014599999999999998,0.6782329983125268,0.265,0.22,0.295,0.22
