step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,4.36,0.515,0.49,0.708029197080292,0.52,0.0,5.272,0.4,0.0,0.0142,0.648074069840786,0.255,0.235,0.25,0.26
1,baseline,6.4,0.31000000000000005,0.5,0.71875,0.36,0.0,5.4976,0.54,0.0,0.013250000000000001,0.570087712549569,0.22,0.265,0.27,0.245
2,baseline,5.98,0.35,0.52,0.6532663316582915,0.4,0.0,5.59408,0.69,7.0,0.0145,0.6708203932499369,0.22,0.24,0.275,0.265
3,baseline,5.64,0.38,0.56,0.5535714285714286,0.37,0.0,5.603264000000001,1.0,15.0,0.014500000000000002,0.6708203932499369,0.25,0.235,0.27,0.245
4,baseline,5.935,0.355,0.515,0.5972222222222222,0.4,0.0,5.669611200000002,0.87,23.0,0.013850000000000001,0.6204836822995429,0.18,0.25,0.315,0.255
5,baseline,5.16,0.43000000000000005,0.54,0.5588235294117647,0.45,0.0,5.567688960000001,0.9,27.0,0.013900000000000001,0.6244997998398398,0.225,0.225,0.29,0.26
6,baseline,5.43,0.405,0.52,0.5219298245614035,0.39,0.0,5.540151168000001,1.09,18.0,0.01535,0.7314369419163897,0.26,0.26,0.275,0.205
7,baseline,5.28,0.42000000000000004,0.52,0.5110132158590308,0.36,0.0,5.4881209344,1.11,28.0,0.01505,0.7106335201775947,0.235,0.275,0.27,0.22
8,baseline,6.34,0.31499999999999995,0.51,0.556910569105691,0.32,0.0,5.658496747520001,1.09,30.0,0.013099999999999999,0.5567764362830022,0.215,0.215,0.32,0.25
9,baseline,6.525,0.29500000000000004,0.525,0.6294642857142857,0.35,0.0,5.8317973980160005,0.83,26.0,0.013099999999999999,0.5567764362830022,0.255,0.19,0.32,0.235
10,baseline,6.545,0.30000000000000004,0.455,0.660377358490566,0.41,0.0,5.974437918412801,0.72,24.0,0.013000000000000003,0.5477225575051661,0.24,0.22,0.305,0.235
11,baseline,5.535,0.39,0.565,0.5980392156862745,0.42,0.0,5.88655033473024,0.82,15.0,0.01405,0.6363961030678927,0.215,0.23,0.27,0.285
12,baseline,5.4,0.405,0.55,0.6467391304347826,0.48,0.0,5.7892402677841925,0.65,16.0,0.012599999999999998,0.5099019513592785,0.255,0.22,0.3,0.225
13,baseline,5.195,0.43000000000000005,0.505,0.6195652173913043,0.43,0.0,5.6703922142273555,0.7,20.0,0.014650000000000002,0.6819090848492928,0.235,0.18,0.365,0.22
14,baseline,5.5,0.405,0.45,0.5534883720930233,0.44,0.0,5.636313771381883,0.96,7.0,0.01335,0.5787918451395113,0.28,0.175,0.315,0.23
15,baseline,5.74,0.375,0.51,0.5924170616113744,0.44,0.0,5.657051017105507,0.86,19.0,0.0147,0.6855654600401044,0.23,0.205,0.355,0.21
16,baseline,6.235,0.31999999999999995,0.565,0.5938864628820961,0.35,0.0,5.772640813684407,0.93,27.0,0.013599999999999998,0.6,0.24,0.195,0.355,0.21
17,baseline,5.93,0.35,0.57,0.5371900826446281,0.37,0.0,5.804112650947525,1.12,12.0,0.0152,0.7211102550927979,0.215,0.24,0.31,0.235
18,baseline,6.54,0.29500000000000004,0.51,0.5850622406639004,0.32,0.0,5.95129012075802,1.0,25.0,0.0142,0.648074069840786,0.275,0.19,0.295,0.24
19,baseline,5.655,0.38,0.545,0.5990338164251208,0.43,0.0,5.8920320966064175,0.83,28.0,0.01395,0.6284902544988268,0.265,0.195,0.3,0.24
20,baseline,5.96,0.355,0.49,0.6084905660377359,0.38,0.0,5.905625677285133,0.83,20.0,0.01415,0.6442049363362563,0.265,0.255,0.275,0.205
21,baseline,5.58,0.39,0.52,0.6387434554973822,0.43,0.0,5.840500541828106,0.69,24.0,0.013850000000000001,0.6204836822995429,0.22,0.24,0.305,0.235
22,baseline,5.335,0.41500000000000004,0.515,0.5939086294416244,0.42,0.0,5.739400433462485,0.8,19.0,0.01485,0.6964194138592059,0.24,0.22,0.295,0.245
23,baseline,5.69,0.38,0.51,0.5904761904761905,0.43,0.0,5.729520346769989,0.86,18.0,0.0142,0.648074069840786,0.265,0.22,0.28,0.235
24,baseline,5.17,0.43500000000000005,0.48,0.6348314606741573,0.43,0.0,5.6176162774159915,0.65,28.0,0.0138,0.6164414002968976,0.255,0.25,0.27,0.225
25,baseline,4.7,0.475,0.55,0.5555555555555556,0.47,0.0,5.434093021932793,0.84,17.0,0.014400000000000001,0.6633249580710799,0.185,0.265,0.335,0.215
26,baseline,6.49,0.30000000000000004,0.51,0.611353711790393,0.32,0.0,5.6452744175462355,0.89,17.0,0.013150000000000004,0.5612486080160912,0.25,0.2,0.3,0.25
