step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,5.64,0.395,0.41,0.7960526315789473,0.43,0.0,5.528,0.31,0.0,0.0128,0.5291502622129182,0.21,0.245,0.24,0.305
1,baseline,5.74,0.375,0.51,0.6868131868131868,0.41,0.0,5.570400000000001,0.57,0.0,0.013300000000000003,0.5744562646538028,0.26,0.22,0.245,0.275
2,baseline,6.06,0.345,0.49,0.5900900900900901,0.39,0.0,5.668320000000001,0.91,3.0,0.013699999999999999,0.6082762530298219,0.3,0.265,0.205,0.23
3,baseline,5.775,0.375,0.475,0.5630630630630631,0.4,0.0,5.689656000000001,0.97,19.0,0.013600000000000001,0.6,0.275,0.26,0.245,0.22
4,baseline,5.49,0.395,0.56,0.555045871559633,0.39,0.0,5.649724800000001,0.97,24.0,0.014400000000000001,0.6633249580710799,0.27,0.23,0.24,0.26
5,baseline,5.41,0.405,0.54,0.5384615384615384,0.37,0.0,5.601779840000001,1.02,23.0,0.0144,0.6633249580710799,0.255,0.245,0.235,0.265
6,baseline,5.805,0.365,0.545,0.5669642857142857,0.4,0.0,5.642423872,0.97,31.0,0.014099999999999998,0.6403124237432849,0.26,0.225,0.26,0.255
7,baseline,5.605,0.385,0.545,0.5668202764976958,0.4,0.0,5.634939097599999,0.94,29.0,0.0143,0.6557438524302001,0.26,0.245,0.245,0.25
8,baseline,5.84,0.36,0.56,0.5099601593625498,0.39,0.0,5.675951278080001,1.23,29.0,0.014600000000000002,0.6782329983125268,0.27,0.275,0.185,0.27
9,baseline,5.69,0.375,0.56,0.5208333333333334,0.41,0.0,5.678761022464001,1.15,28.0,0.014599999999999998,0.6782329983125268,0.26,0.285,0.19,0.265
10,baseline,5.475,0.4,0.525,0.5263157894736842,0.4,0.0,5.638008817971201,1.08,44.0,0.01415,0.6442049363362563,0.23,0.21,0.205,0.355
11,baseline,5.675,0.385,0.475,0.5466666666666666,0.41,0.0,5.645407054376961,1.02,30.0,0.01325,0.570087712549569,0.275,0.195,0.24,0.29
12,baseline,5.66,0.385,0.49,0.5774647887323944,0.38,0.0,5.648325643501568,0.9,32.0,0.0145,0.6708203932499369,0.295,0.235,0.235,0.235
13,baseline,5.425,0.405,0.525,0.5804878048780487,0.39,0.0,5.6036605148012555,0.86,21.0,0.014499999999999999,0.6708203932499369,0.24,0.24,0.26,0.26
14,baseline,5.6,0.39,0.5,0.580952380952381,0.41,0.0,5.602928411841004,0.88,21.0,0.013999999999999999,0.6324555320336759,0.29,0.22,0.26,0.23
15,baseline,5.955,0.345,0.595,0.5954545454545455,0.37,0.0,5.673342729472804,0.89,18.0,0.01495,0.7035623639735145,0.265,0.255,0.235,0.245
16,baseline,6.415,0.30500000000000005,0.535,0.547244094488189,0.3,0.0,5.821674183578243,1.15,17.0,0.014750000000000003,0.689202437604511,0.26,0.255,0.265,0.22
