step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,4.525,0.5,0.475,0.6711409395973155,0.51,0.0,5.305,0.49,0.0,0.013950000000000002,0.6284902544988268,0.255,0.25,0.235,0.26
1,baseline,6.16,0.33499999999999996,0.49,0.6214953271028038,0.42,0.0,5.475999999999999,0.81,0.0,0.01295,0.5431390245600107,0.24,0.24,0.285,0.235
2,baseline,5.69,0.38,0.51,0.5535714285714286,0.36,0.0,5.5188000000000015,1.0,13.0,0.014400000000000001,0.6633249580710799,0.245,0.275,0.24,0.24
3,baseline,6.565,0.29000000000000004,0.535,0.5941422594142259,0.34,0.0,5.728040000000001,0.97,20.0,0.013750000000000004,0.6123724356957945,0.32,0.22,0.24,0.22
4,baseline,5.92,0.35,0.58,0.5990783410138248,0.4,0.0,5.766432,0.87,19.0,0.0144,0.6633249580710799,0.325,0.27,0.215,0.19
5,baseline,5.745,0.375,0.505,0.5707762557077626,0.41,0.0,5.762145600000001,0.94,20.0,0.014050000000000002,0.6363961030678927,0.215,0.245,0.28,0.26
6,baseline,5.9,0.355,0.55,0.602803738317757,0.45,0.0,5.789716480000001,0.85,22.0,0.013500000000000002,0.5916079783099616,0.26,0.21,0.27,0.26
7,baseline,6.265,0.31999999999999995,0.535,0.6267281105990783,0.39,0.0,5.884773184,0.81,26.0,0.013149999999999998,0.5612486080160912,0.275,0.295,0.22,0.21
8,baseline,5.895,0.36,0.505,0.6183574879227053,0.4,0.0,5.886818547200001,0.79,12.0,0.013100000000000002,0.5567764362830022,0.275,0.195,0.29,0.24
9,baseline,5.92,0.355,0.53,0.6683937823834197,0.41,0.0,5.89345483776,0.64,22.0,0.014800000000000002,0.6928203230275509,0.265,0.225,0.23,0.28
10,baseline,5.925,0.36,0.475,0.6274509803921569,0.4,0.0,5.899763870208001,0.76,16.0,0.0138,0.6164414002968976,0.26,0.235,0.26,0.245
11,baseline,6.43,0.30500000000000005,0.52,0.6150442477876106,0.36,0.0,6.005811096166401,0.87,14.0,0.01425,0.6519202405202649,0.255,0.27,0.245,0.23
12,baseline,5.89,0.36,0.51,0.6213592233009708,0.4,0.0,5.982648876933122,0.78,17.0,0.01415,0.6442049363362563,0.25,0.23,0.245,0.275
13,baseline,6.085,0.33999999999999997,0.515,0.5739130434782609,0.37,0.0,6.003119101546497,0.98,14.0,0.014599999999999998,0.6782329983125268,0.255,0.205,0.25,0.29
14,baseline,5.875,0.365,0.475,0.5720720720720721,0.36,0.0,5.977495281237197,0.95,21.0,0.01455,0.6745368781616021,0.255,0.275,0.275,0.195
15,baseline,5.6,0.39,0.5,0.5951219512195122,0.47,0.0,5.901996224989758,0.83,31.0,0.01455,0.6745368781616021,0.345,0.205,0.23,0.22
16,baseline,4.8,0.47,0.5,0.5380710659898477,0.44,0.0,5.681596979991807,0.91,29.0,0.0151,0.714142842854285,0.26,0.26,0.25,0.23
17,baseline,5.69,0.385,0.46,0.5418502202643172,0.41,0.0,5.683277583993446,1.04,16.0,0.01415,0.6442049363362563,0.27,0.225,0.295,0.21
18,baseline,5.95,0.36,0.45,0.5739910313901345,0.35,0.0,5.736622067194758,0.95,25.0,0.01435,0.6595452979136459,0.28,0.225,0.23,0.265
19,baseline,5.71,0.38,0.49,0.5740740740740741,0.4,0.0,5.731297653755806,0.92,31.0,0.014100000000000001,0.6403124237432849,0.25,0.2,0.295,0.255
20,baseline,5.855,0.365,0.495,0.5720720720720721,0.43,0.0,5.756038123004646,0.95,18.0,0.013500000000000002,0.5916079783099616,0.295,0.18,0.285,0.24
21,baseline,6.095,0.345,0.455,0.5796460176991151,0.37,0.0,5.823830498403716,0.95,26.0,0.0138,0.6164414002968976,0.36,0.215,0.24,0.185
22,baseline,5.55,0.4,0.45,0.5853658536585366,0.46,0.0,5.769064398722974,0.85,25.0,0.013250000000000001,0.570087712549569,0.315,0.205,0.26,0.22
23,baseline,6.14,0.33499999999999996,0.51,0.5473251028806584,0.36,0.0,5.843251518978378,1.1,16.0,0.01465,0.6819090848492928,0.25,0.26,0.24,0.25
24,baseline,6.125,0.32999999999999996,0.575,0.5537190082644629,0.35,0.0,5.899601215182704,1.08,26.0,0.01455,0.6745368781616021,0.285,0.195,0.25,0.27
25,baseline,5.81,0.36,0.59,0.5714285714285714,0.4,0.0,5.881680972146162,0.96,25.0,0.01445,0.6670832032063166,0.3,0.22,0.285,0.195
26,baseline,5.49,0.395,0.56,0.6173469387755102,0.39,0.0,5.803344777716931,0.75,34.0,0.014200000000000003,0.648074069840786,0.295,0.22,0.24,0.245
27,baseline,5.54,0.395,0.51,0.6269430051813472,0.41,0.0,5.7506758221735454,0.72,19.0,0.0148,0.6928203230275509,0.25,0.23,0.33,0.19
28,baseline,4.91,0.45499999999999996,0.54,0.5477386934673367,0.44,0.0,5.582540657738836,0.9,18.0,0.014499999999999999,0.6708203932499369,0.29,0.225,0.265,0.22
29,baseline,5.615,0.375,0.635,0.5364806866952789,0.34,0.0,5.589032526191069,1.08,17.0,0.015200000000000003,0.7211102550927979,0.275,0.235,0.25,0.24
30,baseline,6.0,0.345,0.55,0.5527426160337553,0.36,0.0,5.671226020952855,1.06,18.0,0.015250000000000003,0.724568837309472,0.27,0.215,0.28,0.235
31,baseline,5.94,0.355,0.51,0.5733333333333334,0.39,0.0,5.724980816762284,0.96,41.0,0.014800000000000002,0.6928203230275509,0.26,0.24,0.285,0.215
32,baseline,5.655,0.38,0.545,0.5740740740740741,0.37,0.0,5.710984653409827,0.92,24.0,0.014900000000000002,0.7,0.28,0.215,0.29,0.215
