step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,rider_density_cv,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,4.805,0.475,0.445,0.7094594594594594,0.54,0.0,5.3610000000000015,0.43,0.0,0.013300000000000001,0.5744562646538028,0.24,0.25,0.255,0.255
1,baseline,6.705,0.28500000000000003,0.445,0.6327433628318584,0.32,0.0,5.6298,0.83,0.0,0.01375,0.6123724356957945,0.21,0.275,0.3,0.215
2,baseline,6.73,0.275,0.52,0.5991735537190083,0.32,0.0,5.84984,0.97,9.0,0.013349999999999999,0.5787918451395113,0.29,0.325,0.205,0.18
3,baseline,6.13,0.33499999999999996,0.52,0.5564853556485355,0.38,0.0,5.905872000000001,1.06,20.0,0.013350000000000004,0.5787918451395113,0.24,0.25,0.285,0.225
4,baseline,6.17,0.33499999999999996,0.48,0.5135135135135135,0.37,0.0,5.958697600000001,1.26,22.0,0.014500000000000004,0.6708203932499369,0.235,0.24,0.275,0.25
5,baseline,5.545,0.395,0.505,0.5260869565217391,0.39,0.0,5.87595808,1.09,36.0,0.014599999999999998,0.6782329983125268,0.25,0.18,0.275,0.295
6,baseline,5.79,0.375,0.46,0.5787037037037037,0.36,0.0,5.858766464,0.91,40.0,0.014000000000000002,0.6324555320336759,0.255,0.28,0.225,0.24
7,baseline,5.65,0.385,0.5,0.5616438356164384,0.37,0.0,5.8170131712,0.96,23.0,0.0138,0.6164414002968976,0.21,0.305,0.27,0.215
8,baseline,6.025,0.345,0.525,0.5598290598290598,0.35,0.0,5.8586105369600014,1.03,20.0,0.013849999999999998,0.6204836822995429,0.255,0.225,0.28,0.24
9,baseline,6.29,0.31999999999999995,0.51,0.53125,0.33,0.0,5.944888429568001,1.2,20.0,0.014499999999999999,0.6708203932499369,0.26,0.31,0.235,0.195
10,baseline,6.8,0.27,0.5,0.6320346320346321,0.34,0.0,6.115910743654402,0.85,26.0,0.013749999999999998,0.6123724356957945,0.29,0.22,0.23,0.26
11,baseline,4.935,0.45999999999999996,0.465,0.5806451612903226,0.46,0.0,5.879728594923522,0.78,28.0,0.014449999999999998,0.6670832032063166,0.215,0.28,0.28,0.225
12,baseline,5.7,0.38,0.5,0.5849056603773585,0.37,0.0,5.843782875938817,0.88,13.0,0.01585,0.7648529270389177,0.26,0.28,0.28,0.18
13,baseline,6.3,0.31999999999999995,0.5,0.6153846153846154,0.34,0.0,5.935026300751053,0.85,24.0,0.0159,0.7681145747868608,0.25,0.28,0.215,0.255
14,baseline,5.85,0.36,0.55,0.5565217391304348,0.37,0.0,5.918021040600843,1.02,19.0,0.0142,0.648074069840786,0.255,0.275,0.205,0.265
15,baseline,5.19,0.42500000000000004,0.56,0.5348837209302325,0.39,0.0,5.772416832480675,1.0,20.0,0.015350000000000003,0.7314369419163897,0.185,0.305,0.31,0.2
16,baseline,5.925,0.35,0.575,0.5652173913043478,0.35,0.0,5.80293346598454,1.0,26.0,0.014400000000000001,0.6633249580710799,0.21,0.265,0.23,0.295
17,baseline,5.91,0.355,0.54,0.5608695652173913,0.33,0.0,5.824346772787632,1.01,30.0,0.0144,0.6633249580710799,0.19,0.335,0.25,0.225
18,baseline,5.62,0.385,0.53,0.5394736842105263,0.43,0.0,5.783477418230107,1.05,22.0,0.014650000000000002,0.6819090848492928,0.215,0.275,0.25,0.26
19,baseline,5.895,0.355,0.555,0.5560344827586207,0.39,0.0,5.805781934584084,1.03,27.0,0.014500000000000002,0.6708203932499369,0.23,0.27,0.265,0.235
20,baseline,5.765,0.37,0.535,0.5625,0.39,0.0,5.797625547667268,0.98,38.0,0.014150000000000001,0.6442049363362563,0.24,0.24,0.22,0.3
21,baseline,6.215,0.32999999999999996,0.485,0.5929203539823009,0.36,0.0,5.881100438133815,0.92,20.0,0.0137,0.6082762530298219,0.275,0.205,0.26,0.26
