step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
34,demand_only,5.9,0.35,0.6,0.5855855855855856,0.41,0.405,5.9693236845344675,0.92,20.0,0.014700000000000003,0.22,0.265,0.265,0.25
35,demand_only,6.7,0.27,0.6,0.5959183673469388,0.31,0.33399999999999996,6.115458947627575,0.99,14.0,0.014050000000000002,0.225,0.235,0.275,0.265
36,demand_only,6.26,0.31499999999999995,0.59,0.6227272727272727,0.37,0.245,6.144367158102059,0.83,26.0,0.015449999999999998,0.215,0.21,0.305,0.27
37,demand_only,6.02,0.33999999999999997,0.58,0.5665236051502146,0.34,0.27666666666666667,6.1194937264816485,1.01,16.0,0.014599999999999998,0.205,0.24,0.325,0.23
38,demand_only,6.21,0.31499999999999995,0.64,0.5684647302904564,0.32,0.22999999999999993,6.137594981185319,1.04,21.0,0.015850000000000003,0.195,0.31,0.235,0.26
39,demand_only,6.25,0.31000000000000005,0.65,0.5974025974025974,0.35,0.26166666666666666,6.160075984948255,0.93,30.0,0.014800000000000004,0.23,0.28,0.235,0.255
40,demand_only,5.935,0.355,0.515,0.6386138613861386,0.36,0.27399999999999997,6.115060787958605,0.73,28.0,0.01435,0.2,0.285,0.27,0.245
41,demand_only,6.59,0.28,0.61,0.6857142857142857,0.36,0.31,6.2100486303668845,0.66,18.0,0.0142,0.225,0.25,0.25,0.275
42,demand_only,5.515,0.395,0.535,0.6797752808988764,0.49,0.264,6.071038904293507,0.57,20.0,0.01515,0.23,0.235,0.275,0.26
43,demand_only,5.5,0.39,0.6,0.648936170212766,0.43,0.286,5.956831123434807,0.66,12.0,0.014850000000000002,0.26,0.24,0.19,0.31
44,demand_only,5.38,0.405,0.57,0.6329787234042553,0.47,0.3425,5.841464898747845,0.69,15.0,0.01575,0.235,0.26,0.21,0.295
45,demand_only,5.98,0.33999999999999997,0.62,0.6255924170616114,0.39,0.32199999999999995,5.869171918998277,0.79,19.0,0.0156,0.235,0.285,0.225,0.255
46,demand_only,6.315,0.31000000000000005,0.585,0.5974025974025974,0.37,0.27666666666666667,5.958337535198621,0.93,14.0,0.0138,0.23,0.24,0.27,0.26
47,demand_only,6.19,0.31999999999999995,0.61,0.6153846153846154,0.35,0.28800000000000003,6.004670028158898,0.85,16.0,0.0158,0.205,0.315,0.245,0.235
48,demand_only,5.96,0.345,0.59,0.5720524017467249,0.34,0.336,5.995736022527119,0.98,24.0,0.015799999999999998,0.225,0.275,0.215,0.285
49,demand_only,6.765,0.265,0.585,0.5951417004048583,0.32,0.3420000000000001,6.149588818021694,1.0,22.0,0.014799999999999997,0.265,0.24,0.28,0.215
50,demand_only,5.86,0.355,0.59,0.591743119266055,0.42,0.35,6.091671054417356,0.89,22.0,0.016050000000000002,0.175,0.275,0.265,0.285
51,demand_only,5.985,0.35,0.515,0.6310679611650486,0.42,0.22142857142857136,6.070336843533885,0.76,38.0,0.01425,0.3,0.22,0.255,0.225
52,demand_only,6.065,0.32999999999999996,0.635,0.6291079812206573,0.36,0.2483333333333333,6.0692694748271085,0.79,12.0,0.0146,0.23,0.27,0.215,0.285
53,demand_only,5.645,0.38,0.555,0.6294416243654822,0.39,0.22333333333333333,5.984415579861686,0.73,16.0,0.01445,0.23,0.305,0.205,0.26
54,demand_only,5.63,0.38,0.57,0.6526315789473685,0.4,0.268,5.91353246388935,0.66,17.0,0.015750000000000004,0.22,0.245,0.255,0.28
55,demand_only,5.56,0.385,0.59,0.6275510204081632,0.43,0.296,5.842825971111479,0.73,18.0,0.014900000000000004,0.26,0.29,0.205,0.245
56,demand_only,5.275,0.41500000000000004,0.575,0.5598086124401914,0.41,0.3,5.729260776889183,0.92,14.0,0.015400000000000002,0.21,0.24,0.265,0.285
